distance,count,combine,RPE_CODE,first_point_x,first_point_y,last_point_x,last_point_y
259.0,1,0,L,83643.856,450950.558,83851.901,451104.131
83.0,1,0,R,94794.667,430993.791,94845.112,430927.575
137.0,2,0,R,117944.657,496519.348,117865.088,496630.473
733.0,1,0,L,111933.10516,481395.19926,112503.752,481845.111
61.0,1,0,L,176465.367,381538.106,176408.259,381558.837
218.0,2,0,R,161015.102,379572.796,161232.58000000002,379558.729
469.0,1,0,R,262591.352,577333.153,262903.445,576985.262
94.0,1,0,L,108001.427,475826.952,108072.447,475885.738
384.0,1,0,R,138615.0,455606.0,138955.385,455782.222
89.0,1,0,R,94934.75,429091.774,94938.387,429002.53
532.0,2,0,R,181288.412,486042.095000001,181820.351,486048.380000001
116.0,1,0,R,158841.266,469106.763,158889.88345,469211.0565
1668.0,2,0,R,198126.49033,541942.09216,197939.561,543575.317
177.0,1,0,R,97447.006,434523.499,97614.372,434467.633
182.0,1,0,R,59065.364,387350.157,58883.0,387349.0
47.0,1,0,L,227693.267,526295.643,227687.779,526342.739
2428.0,1,0,R,142165.436,411673.925,144501.30000000002,411784.796
2704.0,2,0,L,255833.615,576233.743,256112.287,573544.434
155.0,2,0,R,252317.56659,604530.91474,252389.75583,604665.65935
1190.0,1,0,R,115234.034,497670.66000000003,114176.19847,498209.884390001
951.0,1,0,L,150964.486,414826.29000000004,150296.848,414769.944
22.0,2,0,L,51328.64,423680.574,51337.065,423699.818
89.0,1,0,R,60065.946,425081.552,59979.786,425089.583
159.0,2,0,R,58989.0,407230.0,59140.0,407278.0
519.0,0,0,L,97328.753,449974.538,96965.445,450281.753
70.0,1,0,L,117527.28567,410268.35633,117464.342,410237.044
147.0,1,0,L,207871.984,435837.04000000004,207731.865,435804.295
450.0,1,0,R,146509.114,457408.527999999,146770.688,457739.71800000203
119.0,1,0,L,131044.76975,520305.25775,131060.502,520187.902
44.0,1,0,L,152778.812,412230.359,152735.384,412239.34
111.0,1,0,R,240366.197,453518.93,240389.17261,453627.50894
1384.0,1,0,R,182374.333,550575.09,183342.223,551564.246
358.0,1,0,L,182271.664,573444.256,182390.307,573106.608
1063.0,1,0,R,188639.65109,553409.10854,189645.515,553738.452
33.0,0,0,R,224030.70131,473881.14468,224063.85334,473885.28205
773.0,2,0,L,152451.05946,490377.83032,151800.96429,489959.9493
1984.0,1,0,R,31194.502,371150.818,32951.076,371828.301
171.0,2,0,R,113360.182,543308.826,113389.779,543472.607
32.0,1,0,L,178347.592,316963.001,178348.111,316931.01
252.0,1,0,L,240150.044,491362.022,240204.106,491506.327
50.0,1,0,R,117728.075,410299.866,117771.917,410324.171
26.0,1,0,R,31154.896,371150.48,31174.699,371135.311
65.0,1,0,L,169274.555,455839.516,169272.008,455775.171
154.0,1,0,R,181620.056,426438.227,181582.959,426587.403
142.0,1,0,R,189989.04393,326697.644270002,190059.29675,326575.176450003
150.0,1,0,L,191654.666,349598.454,191547.929,349493.76
100.0,1,0,L,151639.93787,489880.27936,151562.19472,489819.24741
259.0,0,0,R,178874.978,311513.92500000296,178800.043,311285.221
581.0,2,0,R,209684.472,520499.403,209467.764,521031.141
263.0,1,0,R,181217.36254,547522.7291,181053.943,547430.47
1420.0,1,0,R,160386.5635,577783.01947,161655.046,578421.241
187.0,1,0,L,97306.36206,434736.82003,97171.098,434863.147
631.0,1,0,R,249134.606,527819.059,249313.20625,527288.58488
2005.0,1,0,R,255241.458,478281.574,256837.744,479459.322
1840.0,2,0,R,258683.0,578584.0,260384.0,579112.0
323.0,1,0,R,138292.525,451336.244,138448.936,451617.55
1002.0,1,0,R,150045.532,375559.981,150874.907,376122.425
347.0,0,0,L,137450.89,481530.977,137438.442,481723.75
438.0,1,0,L,92620.771,468373.854,92994.307,468603.294
194.0,1,0,R,183103.211,329213.979,183170.822,329034.123
126.0,1,0,R,176314.973,580082.475,176440.102,580078.864
270.0,0,0,L,162104.216,436266.661,161860.234,436153.813
49.0,1,0,L,179111.158,543007.317,179084.265,542966.093
17.0,1,0,L,64362.232,408681.491,64345.828,408685.513
169.0,1,0,R,149596.7881,458616.805880001,149762.494,458646.444000001
407.0,0,0,L,156388.602,466992.261,156159.385,467326.899
974.0,1,0,R,124167.631,479285.92,124560.8,478504.253
39.0,1,0,R,198533.235,466730.072,198508.855,466760.082
206.0,1,0,R,178170.988,317128.213,178209.736,316925.777
229.0,1,0,L,145101.92,404858.618,145267.471,405015.576
816.0,1,0,L,143260.617,559600.592,142643.615,559066.589
21.0,2,0,R,55512.167,425411.2,55524.489,425395.801
12.0,0,0,R,208528.11000000002,571567.103,208518.256,571560.29
61.0,1,0,R,161135.895,397651.254,161172.869,397700.052
687.0,1,0,L,125367.26000000001,477426.369,125000.282,477939.379
46.0,1,0,L,118780.846,491056.112,118747.055,491026.47000000003
212.0,1,0,L,190719.681,349681.767,190714.461,349893.347
245.0,0,0,R,187828.862,346530.144,187622.156,346402.126
228.0,1,0,L,94965.0000000001,461621.000000001,94844.205,461547.688000001
175.0,1,0,R,155451.859,569113.529,155553.621,569255.692
71.0,1,0,L,104218.577,412008.309,104195.92227,412075.41883
98.0,1,0,R,73856.748,435450.157,73922.966,435379.177
1276.0,1,0,L,146399.23742,430014.04157,145123.316,429987.194
507.0,1,0,L,167209.86000000002,459387.598,167383.435,458911.07
609.0,1,0,R,232639.354,554623.155,233007.929,554411.156
572.0,1,0,#,40531.28542,411939.03494,40155.66185,411515.40365
111.0,1,0,L,201262.554,502477.248,201172.0,502418.0
55.0,1,0,R,91521.671,439378.174,91567.353,439408.423
46.0,1,0,L,137641.731,397076.484,137680.18,397099.35000000003
162.0,1,0,L,178348.111,316931.01,178233.882,316926.8
113.0,1,0,R,81204.534,431584.915,81253.469,431674.265
114.0,1,0,R,253970.0,576796.769,254082.0,576816.0
28.0,1,0,R,38555.057,406502.382,38529.074,406493.0
24.0,1,0,L,151116.838,480795.337,151101.151,480777.082
420.0,1,0,L,167629.339,379988.901,167255.762,379797.248
846.0,2,0,R,184612.434,565913.7000000001,184343.302,566715.85
134.0,1,0,L,116480.75653,480229.976490001,116608.13,480189.064000001
493.0,1,0,L,189821.169,327086.815,189529.84374,327478.79688
362.0,2,0,L,136364.959,452251.117,136023.337,452370.221
32.0,1,0,L,69794.847,411041.685,69769.676,411023.665
627.0,1,0,R,85370.765,432272.807,85968.62700000001,432087.853
40.0,1,0,R,108694.315,489227.355,108681.376,489264.889
146.0,1,0,L,191834.067,448198.452,191844.307,448344.364
119.0,1,0,R,162967.077,379446.385,163083.371,379439.194
47.0,1,0,L,98919.09,432150.435,98966.222,432147.69
820.0,1,0,R,135502.016,480917.962,136287.16,480786.995
362.0,1,0,R,140222.76,483621.995,140531.929,483810.614
1142.0,1,0,R,119861.202,492631.927,119959.935,493513.264
101.0,1,0,L,136099.845,445223.538,136072.69077,445126.55585
1288.0,1,0,R,144096.269,429745.220000001,144751.661,428638.148
1015.0,1,0,R,186059.87,419773.015,186036.643,420786.614
142.0,1,0,L,133980.086,444943.414,133916.73117,445069.03149
137.0,1,0,L,180495.379,530468.844,180525.264,530335.673
261.0,2,0,R,79909.764,431610.264,80170.574,431625.734
311.0,1,0,R,105075.248,498477.516,105304.947,498652.5
7.0,1,0,R,55082.885,407819.016,55090.0,407818.0
30.0,1,0,R,86077.232,391493.029,86050.174,391480.536
476.0,1,0,R,85517.547,404808.402,85210.197,404471.989
331.0,1,0,R,201881.977,567101.568,201717.698,567154.082
268.0,0,0,L,229614.086,541656.086,229597.40899999999,541809.231
526.0,1,0,R,253101.126,469554.29800000205,253605.345,469570.59999999905
364.0,1,0,R,139403.92683,461590.51587,139503.79563,461939.93297
97.0,1,0,R,149912.473,479412.108,149987.462,479473.373
120.0,1,0,L,198225.705,467366.254,198254.447,467249.825
955.0,2,0,L,188973.719,347638.377,189717.914,348237.178
582.0,1,0,R,255792.963,577032.783,256358.197,577171.502
989.0,1,0,R,167177.295,562380.873,168098.383,562020.704
1146.0,2,0,R,73625.093,435997.881,74536.323,435316.389
1487.0,1,0,R,134968.619,443662.362000001,135856.265,442475.533
1842.0,2,0,L,268287.658,527444.119,266624.56,528229.998
1329.0,2,0,L,188631.722,553425.241,187349.564,553077.209
238.0,0,0,L,178542.407,308805.385,178741.0,308880.0
989.0,2,0,L,85485.5,456772.675,84879.38,457547.993
638.0,1,0,L,76195.27100000001,382846.556,76829.203,382915.926
48.0,2,0,R,208349.984,571653.331,208390.424,571679.993
28.0,1,0,R,130794.57,549067.889,130819.07,549062.894
433.0,0,0,R,196660.487,559230.089,196949.472,559525.282
104.0,1,0,L,133610.915,446004.894,133599.34,446108.296
153.0,1,0,L,87636.668,454797.096,87737.094,454912.495
150.0,1,0,L,79718.067,383794.246,79849.326,383866.60000000003
196.0,1,0,R,103523.553,425095.247,103703.913,425018.021
139.0,1,0,R,179966.611,429202.421,179833.262,429240.415
134.0,2,0,R,238649.4,489471.538,238756.367,489552.43
64.0,1,0,R,144442.237,411761.425,144501.30000000002,411784.796
453.0,1,0,R,142587.767,369973.811,142990.0,370182.0
270.0,0,0,R,120585.867,413928.626,120707.0,414155.0
109.0,1,0,R,155091.985,413501.967,155195.102,413535.703
575.0,1,0,R,86586.261,445211.765,86725.948,444654.357
51.0,1,0,R,208390.424,571679.993,208432.611,571708.409
485.0,1,0,R,166179.694,436767.802,166663.93,436785.278
393.0,1,0,L,185996.24,561281.513,186115.525,560908.019
138.0,0,0,L,87313.869,438003.086,87378.0,438097.0
90.0,1,0,R,160947.06,415521.469,161028.787,415558.483
414.0,1,0,L,138924.0,457263.0,139086.983,456882.467
1295.0,1,0,#,112123.37,539196.778,112632.004,540360.235
705.0,1,0,L,121589.627,396400.513,122268.195,396208.457
603.0,1,0,R,208165.987,507141.544,208384.674,507702.969
683.0,1,0,#,232478.728,486539.398,233159.0,486478.0
733.0,2,0,R,65617.75200000001,439130.718,66331.448,438965.011
72.0,1,0,R,183686.961,552015.377,183734.362,552068.035
304.0,0,0,L,85835.033,391448.947,86059.318,391283.07
91.0,1,0,R,71547.976,438054.123,71573.83,437966.927
461.0,1,0,R,180079.529,544685.629,180289.755,545095.351
101.0,1,0,L,227766.654,526533.671,227779.577,526433.421
172.0,2,0,R,187646.665,433538.451,187725.157,433691.941
94.0,1,0,L,80585.592,388325.855,80668.89,388335.918
83.0,1,0,L,84542.87,457975.571,84604.55,458031.404
98.0,1,0,R,155202.337,393063.636,155247.049,392978.918
339.0,1,0,R,207116.0,505007.0,207071.721,505287.626
305.0,1,0,R,185324.15,342317.684,185580.08000000002,342195.012
333.0,1,0,R,262420.07,528612.662,262739.92,528688.492
255.0,1,0,R,237499.055,446605.277,237702.31,446758.743
892.0,1,0,R,197232.275,560208.593,197722.507,560953.159
337.0,2,0,R,244202.41,578284.467,244459.539,578066.637
405.0,0,0,L,256119.335,573468.974,256141.684,573065.55
74.0,1,0,L,118344.036,396565.735,118414.533,396588.565
76.0,1,0,L,256112.287,573544.434,256119.335,573468.974
276.0,1,0,R,167224.142,405362.079,167499.312,405379.454
1338.0,2,1,#,239508.619,494237.262,239722.03,492925.323
99.0,1,0,R,140531.929,483810.614,140614.894,483863.75
75.0,1,0,L,96672.116,438007.588,96665.241,438082.016
35.0,1,0,L,143011.547,452492.332,142994.529,452462.357
613.0,1,0,R,84077.867,458413.533,84503.934,457973.474
53.0,1,0,L,182335.164,574819.263,182283.573,574808.191
29.0,1,0,R,38684.867,406735.189,38666.169,406719.184
711.0,2,0,R,86966.0,391545.0,86259.39600000001,391489.117
2101.0,2,0,R,140053.55000000002,400484.017,138547.238,399022.088
121.0,1,0,R,145508.412,411755.611,145425.858,411842.777
81.0,1,0,R,93760.116,460668.087,93688.167,460632.233
79.0,1,0,L,118417.04000000001,490590.63,118376.812,490522.763
64.0,1,0,L,33244.337,392285.074,33254.181,392347.458
279.0,1,0,L,33407.407,392477.651,33217.195,392674.853
33.0,1,0,L,163427.856,416581.309,163395.346,416577.588
56.0,1,0,R,182251.971,326378.978,182232.0,326327.0
26.0,2,0,L,32501.567,399877.258,32490.546000000002,399898.526
902.0,2,0,L,112161.809,486971.973,111453.74,486415.556
136.0,0,0,L,158525.525,414468.604,158415.993,414510.339
246.0,2,0,R,177816.344,539283.147,177748.937,539519.334
126.0,1,0,R,183476.352,448228.941,183368.55000000002,448192.854
21.0,1,1,L,31398.781,396456.769,31396.772,396473.886
610.0,1,0,R,121061.002,478684.006,120473.954,478846.677
228.0,1,0,L,133704.802,454573.175,133695.485,454800.554
37.0,1,0,R,92977.921,468617.458,92951.091,468592.108
85.0,1,0,R,91652.34,466947.329,91616.11,466870.501
801.0,1,0,R,122339.031,396218.813,121567.989,396433.195
138.0,0,0,L,133599.66,454256.839,133726.269,454267.338
66.0,2,0,L,131501.0,549122.0,131436.488,549131.555
223.0,1,0,R,169392.0,455674.0,169296.567,455859.669
223.0,1,0,R,91349.268,465862.73,91309.774,465643.063
21.0,1,0,L,171640.292,367753.355,171619.2,367756.328
222.0,0,0,L,173616.612,559492.581,173560.721,559626.464
171.0,0,0,L,60432.06,386789.587,60385.0,386656.0
108.0,1,0,R,94961.61,429331.26,94944.492,429225.646
652.0,1,0,L,162526.335,416230.058,161924.783,415979.817
431.0,1,0,L,184772.672,379490.075,184388.965,379686.642
43.0,1,0,L,60901.543,425754.321,60925.743,425789.818
123.0,1,0,R,118064.651,489702.861,118071.604,489825.139
481.0,1,0,L,177039.542,580191.133,176566.471,580121.291
926.0,0,0,L,143385.17,370416.83,142563.937,369988.562
25.0,0,0,L,66224.39,439024.175,66200.85800000001,439021.193
328.0,1,0,L,138430.205,479870.825,138109.965,479807.158
111.0,1,0,R,96498.477,396149.197,96394.25,396110.359
536.0,1,0,R,197453.99706,483158.5514,197598.566,483674.256
3273.0,2,0,L,228919.903,539997.807,227476.0165,537063.19825
265.0,0,0,L,83708.326,437680.111,83452.37908,437672.42126
64.0,1,0,R,86983.47916,454407.90671,86924.15192,454384.50904
111.0,1,0,L,82670.158,443784.234,82629.937,443886.16000000003
586.0,0,0,L,138786.98945,457859.5982,138920.42945,457289.8262
148.0,1,0,R,145628.91932,470846.08967,145701.34169,470729.61628
306.0,1,0,R,231466.82642,556582.71407,231528.426,556875.464
361.0,1,0,R,227461.89725,525015.47706,227365.06483,524961.19183
53.0,1,0,R,232051.818,579488.324,232102.024,579503.012
422.0,1,0,L,149259.525,470356.878,148851.334,470341.065
288.0,0,0,L,145987.304,426598.26200000104,145882.106,426863.238000003
506.0,1,0,R,136128.34,444592.571000003,136099.871,445076.699000003
869.0,1,0,R,190640.845,325423.895000002,191387.831,324993.258999999
62.0,1,0,L,234556.169,477992.446,234495.84,477978.766
514.0,1,0,L,210131.222,378729.79,209627.21,378824.366
494.0,1,0,R,145495.977,427432.92600000097,145734.924,427000.181000002
261.0,1,0,L,126952.532,434756.775000002,126889.729,434503.814
111.0,1,0,L,229567.0,541527.732,229542.936,541420.004
443.0,0,0,L,131329.709,518388.74000000197,131062.61615,518048.27303000103
432.0,1,0,L,199246.177,358233.763,199438.767,357847.85000000003
63.0,1,0,L,207921.519,374275.429,207960.31,374225.948
719.0,2,0,L,247770.867,576684.06,247054.0,576706.0
112.0,1,0,R,260086.909,478878.378,260198.441,478886.964
85.0,1,0,L,262535.473,577448.949,262476.0,577509.0
462.0,0,0,L,197115.562,442323.744,196857.0,442688.0
296.0,1,0,R,187588.223,346375.335,187395.088,346152.465
56.0,1,0,L,187677.509,328173.126,187625.358,328192.428
393.0,1,0,L,237655.331,525858.552,237297.687,525743.946
600.0,1,0,R,138687.7029,459938.34759,138916.86527,460493.09161
147.0,1,0,L,94844.205,461547.688000001,94918.4560000001,461673.635000004
39.0,1,0,L,152446.59817,490385.138580002,152412.185,490367.65100000205
242.0,1,0,R,189851.38624,326894.33275000204,189989.04393,326697.644270002
64.0,0,0,R,189764.5071,326970.945930001,189825.81795,326956.533190002
269.0,1,0,L,151902.079,414157.801,151654.444,414139.49
352.0,1,0,R,190698.709,350044.542,190669.53,349694.237
246.0,1,0,L,170314.12241,369277.66009000305,170139.48453,369449.304369999
380.0,1,0,R,149009.45373,458511.05457,149384.0,458496.000000002
55.0,1,0,L,131004.024,482629.244,130950.946,482640.938000001
208.0,1,0,L,130950.946,482640.938000001,130750.455,482694.71100000205
491.0,1,0,R,130064.797,482679.832999999,130548.775,482637.184000002
114.0,1,0,L,217757.88439,576278.95956,217655.54298,576229.20354
13.0,0,0,L,221181.867,578091.348,221190.414,578100.941
118.0,1,0,R,178857.12,311630.15300000104,178874.978,311513.92500000296
69.0,1,0,R,127652.62799,454734.757500003,127721.46,454730.823000001
103.0,1,0,R,110322.312,488986.503,110221.645,488970.323
540.0,1,0,L,218239.11196,576518.39549,217757.88439,576278.95956
174.0,1,0,R,168252.08000000002,436834.855,168424.657,436851.188
430.0,0,0,R,174424.05000000002,517166.919,174659.65026,517518.449550003
202.0,1,0,R,123811.37,482872.118000002,123826.0,483000.000000003
96.0,1,0,R,117929.25216,487454.76122,117945.6735,487549.749000002
33.0,1,0,L,128559.78776,428433.09088,128528.13415,428442.23897
202.0,1,0,R,84850.432,436701.38,84891.462,436505.636
488.0,1,0,R,178168.821,436347.167,178624.675,436429.454
117.0,1,0,L,165506.97932,579388.8142,165392.435,579363.62
327.0,1,0,R,106521.813,423441.978,106220.12278,423320.66596
669.0,2,0,L,187994.297,434369.73,187344.327,434212.313
117.0,2,0,R,187343.25573,434166.64789,187457.654,434189.743
52.0,1,0,R,155315.24368,388465.00917,155265.704,388481.584
232.0,2,0,R,232938.92982,443571.85347,233127.18344,443703.63601
1901.0,2,0,L,31714.494,387580.015,32993.3,388829.975
524.0,1,0,R,209656.433,511050.295,209829.432,511545.323
20.0,1,0,L,239814.525,450225.254,239794.37554,450221.75726
686.0,2,0,R,128109.04000000001,483167.44,128722.497,482867.133
28.0,1,0,R,60904.291,425787.86,60881.672,425771.313
249.0,0,0,R,108587.908,399283.019,108415.48727,399106.75359
53.0,1,0,R,131310.909,482439.611,131358.95,482417.501
187.0,0,0,R,193708.773,458916.667,193870.63,458964.662
291.0,1,0,L,118012.71526,488690.31608,118040.984,488402.179
1189.0,2,0,R,227117.719,535318.857,227355.93999,536478.568
124.0,1,0,R,84393.42,432433.198,84516.782,432422.329
103.0,1,0,L,124250.40783,503315.50552,124229.64461,503215.4076
132.0,1,0,L,99208.917,431963.93,99256.353,432086.313
13.0,1,0,R,154758.541,460384.411,154770.826,460388.012
17.0,0,0,R,120462.43784,479088.13765,120446.971,479093.886
604.0,1,0,L,119737.09248,479015.67813,120306.39957,478817.39423
42.0,2,0,R,123709.95745,501835.12152,123751.57543,501834.12657
154.0,0,0,R,240898.01154,482355.74954,240899.854,482492.147
572.0,1,0,L,211852.68314,472463.8975,211289.58000000002,472364.844
560.0,1,0,R,222132.91539,473531.42192,222689.33026,473585.02019
215.0,1,0,L,196562.02877,442886.03394,196429.82,443056.12
57.0,1,0,R,107215.949,406605.063,107269.906,406622.399
88.0,1,0,L,110460.153,392787.985,110462.276,392876.118
130.0,1,0,R,139145.098,452226.743,139259.089,452289.345
142.0,1,0,L,182221.214,574803.385,182081.024,574794.765
191.0,1,0,L,105463.874,448787.316,105283.944,448722.245
747.0,1,0,L,190384.51698,409314.97826,190607.63748,408792.87065
330.0,1,0,L,183153.274,331048.815000001,183231.791,330943.506000002
89.0,1,0,L,144578.926,471930.299,144508.63,471983.657
41.0,1,0,L,187994.297,434369.73,187953.287,434369.399
112.0,1,0,L,84036.486,450182.805,84029.766,450294.622
157.0,1,0,R,85890.49207,453525.13142,85809.12813,453391.77996
584.0,1,0,L,198837.599,467128.762,198319.42,467295.909
124.0,1,0,R,108227.032,427457.816,108165.659,427350.421
471.0,1,0,R,190783.771,408411.638,190959.62,408743.138
250.0,1,0,L,117947.966,496476.706,117835.164,496504.095
41.0,1,0,L,146441.606,470698.378,146401.432,470707.235
182.0,1,0,R,90217.68395,463367.9493,90146.65678,463209.42382
302.0,1,0,R,197472.756,442074.425,197753.91885,441964.96328
119.0,1,0,L,163087.344,379631.834,162974.365,379635.384
53.0,2,0,R,162930.089,379484.142,162967.077,379446.385
62.0,1,0,R,98616.93400000001,431978.875,98664.099,432018.578
348.0,1,0,R,129807.18591,482660.1731,129493.635,482510.64
522.0,1,0,R,136287.16,480786.995,136742.081,481039.972
620.0,1,0,L,105270.66711,472477.30194000097,105509.701,473025.322
75.0,1,0,R,138068.287,451712.125,138141.226,451692.901
254.0,1,0,L,180739.482,435072.25,180572.532,434881.432
286.0,2,0,L,234688.734,580801.4400000001,234480.42,580608.519
13.0,1,0,#,48637.20675,412213.36833,48648.49298,412207.86009
362.0,1,0,R,84977.65988,435380.6135,85038.786,435025.288
107.0,1,0,L,94961.385,431418.479,94954.94295,431525.18676
33.0,0,0,R,145911.75754,422866.97019,145907.17935,422834.70942
1920.0,2,0,L,200402.66024,389005.90042,201203.512,387261.631
180.0,1,0,R,100209.631,459506.345,100244.051,459651.763
271.0,1,0,L,113206.738,498465.073,113464.92,498527.196
295.0,0,0,L,113464.92,498527.196,113737.83203,498415.27607
1593.0,1,0,R,183014.938,331904.7,183565.724,330744.652
3130.0,2,0,R,193760.8645,459175.99917,196038.922,461274.224
120.0,1,0,R,131501.378,549434.982,131569.183,549534.362
2455.0,2,0,L,180951.74476,525914.45825,181078.249,523463.711
551.0,0,0,L,118596.822,479464.428000002,118781.853,479349.565
3282.0,2,0,R,152538.089,453013.08,155622.362,452042.495
1805.0,2,0,R,197261.333,476619.357,197469.956,478399.437
406.0,1,0,R,201264.0,502330.0,201513.646,502647.47000000003
428.0,1,0,L,200159.13863,360987.5948,199859.02261,360682.87314
837.0,2,0,L,82246.03,449583.03,82810.019,450201.019
737.0,1,0,L,105667.478,473223.061,106159.309,473772.465
883.0,1,0,L,120022.923,493370.652,119854.847,492638.81
1045.0,1,0,R,204003.77000000002,504387.251,205025.974,504605.532
3921.0,1,0,R,205388.347,569136.76,208349.984,571653.331
547.0,1,0,R,138212.609,451088.321,138339.34429,451620.33107
930.0,1,0,R,207413.577,436002.267,208119.495,435399.978
563.0,2,0,R,82649.59528,437259.39788,83177.487,437454.259
3064.0,1,0,#,226530.945,521011.506,226897.83123,524043.24265
33.0,1,0,R,232930.648,508049.73000000004,232922.872,508080.302
605.0,1,0,R,134864.344,411957.455,135444.319,411822.466
5844.0,2,0,R,130836.927,458846.348,133501.71600000001,454152.35000000003
450.0,1,0,R,238206.508,485158.442,238422.585,485552.661
267.0,2,0,R,240299.735,491234.346,240226.059,491489.969
714.0,1,0,R,249738.433,527625.774,250409.037,527380.946
237.0,1,0,L,104111.60800000001,423379.631,104316.306,423449.53
3389.0,2,0,R,104532.21,397529.725,101613.895,396339.887
997.0,1,0,R,104906.106,421166.468,104153.24678,420699.94856
428.0,1,0,R,98179.72,464315.165,97951.024,463967.459
2417.0,2,0,R,97363.23475,470739.09565,95101.153,469916.423
31.0,1,0,L,203444.59415,439162.60302,203467.71029,439143.808
168.0,1,0,R,150160.17079,488855.13308,150301.21281,488844.04248
1964.0,1,0,#,254196.74105,594349.52154,253525.044,596060.978
67.0,1,0,R,251563.00145,562726.25142,251608.4235,562774.93273
870.0,1,0,R,130662.876,482718.652,129807.18591,482660.1731
434.0,1,0,L,127969.014,483300.326,127656.807,483600.042
909.0,1,0,L,149533.154,406373.154,149233.017,407231.32
724.0,2,0,L,149233.017,407231.32,149145.263,407947.58
906.0,1,0,L,188582.929,377981.047,187742.046,378317.382
470.0,1,0,R,189541.94211,327434.40306,189631.99671,327003.35559
696.0,2,0,L,104195.92227,412075.41883,103971.985,412734.094
1216.0,1,0,L,177524.4103,430282.0983,176818.863,429292.023
2798.0,1,0,R,235250.0,561977.0,236405.283,564524.848
1505.0,2,0,L,235234.25714,561972.71621,234331.172,560799.236
205.0,1,0,L,117771.65000000001,484197.944,117769.344,483992.927
1126.0,1,0,L,150304.551,430541.221,149245.696,430159.739
1695.0,1,0,L,207298.077,378632.365,205609.156,378512.095
357.0,1,0,L,119860.548,410978.421,119517.403,410879.679
975.0,1,0,L,147011.872,419737.075,146319.75,420406.169
35.0,1,0,L,224060.57278,474048.63805,224026.29133,474044.6893
41.0,0,0,R,116202.4554,453112.9917,116242.77929,453112.52276
112.0,1,0,R,155882.75738,467365.31837,155963.65165,467413.7207
87.0,1,0,L,194816.0,376699.0,194729.203,376695.378
729.0,2,0,L,85058.02066,435408.83292,85063.044,436134.303
285.0,0,0,L,117869.06,486013.499,117852.0,485729.0
157.0,1,0,L,188407.584,435441.535,188379.628,435287.815
729.0,1,0,R,231462.242,556528.579,231443.0,557256.827
558.0,1,0,R,126860.54948,487725.92276,126836.79218,487169.85419
1944.0,2,0,L,77322.68000000001,433921.845,76228.726,435077.057
136.0,1,0,R,111041.039,485801.324,111108.265,485919.892
996.0,1,0,L,192456.373,575231.334,191482.556,575426.887
63.0,0,0,R,191121.66273,465994.79488,191104.44731,466047.50577
133.0,1,0,R,138486.837,395281.524,138373.415,395350.108
4258.0,1,0,L,165589.763,464067.293,161365.083,464125.423
267.0,2,0,L,204925.931,569177.559,204763.972,569388.582
768.0,1,0,R,172636.51018,447487.46869,173392.56547,447353.03387
1902.0,1,0,L,163595.579,401555.318,162914.076,399850.23
268.0,2,0,R,197706.97278,466450.52964,197959.542,466539.048
1152.0,1,0,R,182143.092,325886.82,181564.976,324900.468
1077.0,1,0,L,238252.115,485259.54000000004,237506.231,484540.889
847.0,2,0,L,146109.48771,421417.4168,146086.173,422263.465
155.0,1,0,L,55552.22,425467.975,55618.295,425606.353
8.0,1,0,R,59997.034,425078.272,59994.759,425071.143
481.0,2,0,L,158054.454,379996.695,157992.395,380473.411
194.0,1,0,R,51497.689,423807.546,51328.579,423713.297
120.0,1,0,L,129508.367,535531.231,129524.2,535411.909
280.0,1,0,R,178993.404,542726.025,179122.568,542974.474
486.0,1,0,R,114018.0,394591.0,113755.351,394197.152
382.0,1,0,L,154587.148,413349.997,154244.999,413193.159
317.0,1,0,L,151124.0,480575.0,151111.665,480770.967
73.0,1,0,L,110990.708,453492.077,110937.955,453542.445
978.0,1,0,L,207719.858,437602.23,207017.059,436924.088
387.0,2,0,L,254008.248,469485.396999999,253635.01295,469589.088740004
1451.0,2,0,R,180779.44729,528898.8172,180576.16,530334.643
96.0,1,0,L,80457.202,390477.13,80548.405,390502.751
369.0,1,0,L,144326.163,429712.40100000205,144605.043,429932.077000003
493.0,1,0,R,226935.02126,524951.29446,227120.246,524566.886
83.0,1,0,L,118724.268,490981.681,118678.4045,490912.91053
625.0,1,0,R,81938.277,431800.03,82537.0,431966.0
939.0,1,0,L,79052.12299999999,431587.955,78133.932,431725.939
1384.0,2,0,R,84641.205,448997.253,85432.104,447861.077
675.0,1,0,L,115986.503,399697.351,115933.74641,399025.59786
121.0,1,0,R,236816.392,485258.521,236911.981,485184.413
229.0,1,0,R,253785.231,477325.993,253940.948,477468.762
337.0,1,0,L,202663.0,535572.0,202987.145,535491.292
385.0,0,0,R,196184.548,376627.108,196566.0,376582.0
115.0,1,0,L,184052.459,330340.152,184143.169,330271.907
166.0,1,0,R,36216.0,391291.0,36246.352,391141.136
55.0,1,0,L,83475.706,432340.211,83422.211,432336.813
306.0,1,0,R,40254.444,411147.878,40109.92,410889.638
227.0,1,0,L,158575.008,466890.112,158547.726,466665.286
404.0,1,0,L,178166.07,436475.984,177764.375,436443.466
1143.0,1,0,L,149425.75884,488495.66224,148579.727,487808.082
473.0,1,0,R,156371.97006,385541.82979,156714.1147,385271.16291
76.0,0,0,L,131219.84387,520361.26076,131294.04144,520379.17988
304.0,1,0,R,210045.17,527271.157,209911.006,527537.942
1230.0,1,0,L,101384.697,430086.722,100485.397,430234.976
759.0,2,0,R,128985.60628,514270.24044,129108.303,515017.837
