first_point_x,first_point_y,last_point_x,last_point_y,count
188628.263,434533.274,187994.297,434369.73,2
202160.907,503394.576,198981.7306,500681.5745,2
153247.921,412768.172,152778.812,412230.359,2
109485.729,397774.136,110231.084,393899.884,2
167177.295,562380.873,170649.597,560967.759,2
226523.955,520987.557,227157.088,524574.829,2
221180.336,578107.747,218849.932,576691.445,2
80165.949,392113.706,80431.754,390941.993,2
111489.314,536919.561,111055.797,536311.085,2
74433.555,435472.731,73992.667,435384.377,2
197823.0,491678.0,199035.868,497158.094,2
124346.8484,502448.942,121880.327,500976.076,2
261043.323,578731.216,262526.0,577425.0,2
53295.788,408273.056,53593.0,408359.0,2
71547.976,438054.123,73349.505,436250.687,2
85883.858,453457.485,86999.686,454351.369,2
182022.736,574713.746,184666.249,575691.457,2
84879.38,457547.993,84542.87,457975.571,2
246667.1381,479248.6382,245001.536,480683.679,2
158285.6988,464684.6704,166739.606,464309.623,2
99893.583,471412.647,97576.3779,470809.4616,2
201063.0,502302.0,198981.7306,500681.5745,2
106124.0,488511.0,108103.041,488716.665,2
214136.0,574424.0,217698.494,576224.227,2
41671.587,412741.056,41671.587,412741.056,2
163684.678,379550.872,159056.701,379586.982,2
124493.575,483462.91,123884.141,482897.136,2
202465.223,439766.248,206414.3,436766.368,2
110899.737,536043.662,111489.314,536919.561,2
195605.228,497582.491,197442.125,499356.706,2
213450.304,574169.985,217698.494,576224.227,2
238448.25,487149.89,238082.282,487766.342,2
140777.242,393999.775,137359.981,395908.09,2
36606.682,401744.158,38396.005,406381.822,2
150197.813,409071.696,149220.632,407221.36,2
181599.885,521948.973,181232.61,522804.215,2
254712.358,591974.584,254634.583,593216.556,2
90188.1509,406923.22,95570.803,405581.853,2
172212.52,367296.784,170454.993,368979.894,2
178150.3009,436420.6975,180357.102,436139.571,2
93548.0,402493.0,92985.491,400318.715,2
117534.609,496466.241,117965.177,496603.297,2
238756.367,489552.43,239176.365,489854.506,2
181017.723,547266.352,182374.333,550575.09,2
118986.716,483453.706,121270.7623,483173.2391,2
105100.0,498723.0,105059.596,498521.552,2
111983.454,484052.872,112808.711,482668.282,2
93417.788,431018.146,97010.189,431038.388,2
90862.9665,464666.0617,86611.8088,460126.1141,2
227362.884,525038.905,227288.959,524872.204,2
182816.9881,427978.5171,181956.349,428299.108,2
234391.714,477930.291,243582.726,480752.398,2
145066.036,429984.897,144743.884,429992.248,2
117980.152,489448.85,118057.423,488433.584,2
182849.0,333494.0,182990.354,331995.987,2
114671.449,489664.577,118485.654,490574.494,2
243069.201,461456.702,248333.762,466877.448,2
84036.486,450182.805,84758.459,451896.83,2
124208.452,411687.691,127315.095,411924.772,2
36315.95,401381.88,36606.682,401744.158,2
80571.029,388308.146,80649.091,389269.84,2
227463.948,525172.484,227362.884,525038.905,2
181232.61,522804.215,180966.637,526006.058,2
32405.946,393751.72,32372.7297,393770.2341,2
183127.0,329579.0,183094.284,330397.328,2
178683.801,313563.274,178334.439,316411.46,2
235077.1434,581098.5397,236988.645,581915.837,2
131862.8761,482418.8045,131004.024,482629.244,2
189428.8357,327534.5675,194641.792,321373.412,2
208816.457,571975.743,205374.67,569144.574,2
189480.055,411534.763,190029.524,410358.636,2
142728.626,432167.661,143618.309,430662.941,2
111235.342,536418.114,111489.314,536919.561,2
183094.284,330397.328,183138.385,331002.643,2
122752.847,482114.177,123611.863,482724.504,2
158794.687,389407.839,157429.029,388748.443,2
190030.891,410354.549,190351.983,409429.909,2
87930.141,410763.874,88382.837,409023.17,2
83675.0,391514.0,81124.182,390678.889,2
158617.519,414485.558,156601.248,413885.732,2
83903.4852,450895.6636,84776.841,451979.981,2
177389.975,430052.925,178583.026,431661.78,2
80082.451,391705.705,80431.754,390941.993,2
167146.824,459610.098,169274.555,455839.516,2
200071.688,467999.69,199220.514,467355.906,2
176869.511,429341.3,178583.026,431661.78,2
160805.178,391168.572,161135.895,397651.254,2
71013.602,382284.858,77334.857,382972.382,2
130561.064,525750.159,131119.209,528931.805,2
85561.769,432127.798,86096.3384,432115.5977,2
59140.0,407278.0,64370.951,408661.725,2
80571.029,388308.146,80649.091,389269.84,2
115760.45,399407.0337,115706.43,396304.855,2
87027.255,432160.933,85602.436,433883.95,2
99196.5053,432402.5755,98208.699,433860.903,2
251352.8331,600535.9857,252051.986,599276.906,2
104144.089,424232.046,104129.9791,421305.4362,2
83507.0,437527.0,84255.9731,437854.485,2
151331.812,409657.848,150197.813,409071.696,2
160542.787,389666.253,160805.178,391168.572,2
97146.986,434651.48,96569.289,436203.923,2
108229.274,398833.402,109485.729,397774.136,2
104094.596,423321.3,104187.006,424283.613,2
182787.46,574976.998,182335.164,574819.263,2
102714.074,471700.35,105080.992,472522.472,2
94965.0,461621.0,100187.217,459668.969,2
131436.488,549131.555,151718.864,565262.289,2
198415.743,469465.998,198176.562,467749.876,2
118813.067,491065.906,118508.431,490694.391,2
206689.904,505325.782,204925.6074,504600.5879,2
197939.561,543575.317,196490.89,546757.743,2
151491.6046,413973.7146,152352.501,412894.478,2
179453.561,320871.71,179246.142,320418.448,2
127647.184,483585.668,128067.716,483197.227,2
157280.889,388571.645,159870.665,389627.128,2
93728.323,426285.023,88012.697,418984.655,2
252745.817,598848.641,252745.817,598848.641,2
254634.583,593216.556,254574.8183,593438.1601,2
32993.3,388829.975,34024.782,389230.653,2
49320.335,420499.277,49320.335,420499.277,2
59997.034,425078.272,57922.966,426169.897,2
198436.342,466950.685,198265.36,468492.181,2
208656.0579,373397.0668,207209.0,370146.694,2
191998.416,449049.886,191826.115,448344.945,2
33583.967,390652.3,34317.357,389729.529,2
138850.883,452130.281,138280.2872,451933.3375,2
117889.456,486785.44,118071.3641,488152.345,2
232666.97,552335.862,232913.89,553448.292,2
146077.9253,470912.2124,145374.9412,471090.657,2
103708.0504,412162.574,103984.7346,420182.9824,2
227490.676,475139.759,234391.714,477930.291,2
184082.197,448479.944,190513.651,447941.94,2
124418.3233,428388.2628,124478.547,428525.089,2
101502.0,430068.0,100929.969,430088.905,2
159056.701,379586.982,156230.379,386779.736,2
226488.235,524913.439,226884.909,524953.272,2
181251.451,435518.339,181075.629,439279.556,2
76228.726,435077.057,75737.049,435250.316,2
86096.4279,432112.8904,86788.87,432080.653,2
127857.5526,480725.5738,128857.647,481657.126,2
104544.888,411296.002,106619.76,407156.609,2
136490.6156,395492.593,140325.114,394190.85,2
96606.354,438159.485,96338.284,437199.135,2
202465.223,439766.248,206414.3,436766.368,2
187344.141,434215.885,186446.177,434084.26,2
127889.608,483415.92,126571.794,484626.155,2
120125.873,410689.645,120282.701,411063.822,2
167696.298,414085.994,167769.713,415193.999,2
232944.505,553942.366,232990.52,554594.351,2
168390.371,449864.395,170560.32,448541.654,2
246543.121,576699.363,249490.524,576612.699,2
185849.996,562064.812,184343.302,566715.85,2
128156.408,483181.443,126571.794,484626.155,2
36606.682,401744.158,36315.95,401381.88,2
177393.2626,540070.3192,180299.654,531522.547,2
117389.4925,410387.0583,114634.3142,409224.9119,2
204806.907,535030.851,203118.931,535478.22,2
98399.968,432858.514,92003.165,430783.534,2
179093.0,311420.0,178683.801,313563.274,2
87803.272,432105.787,83475.706,432340.211,2
38518.839,406495.171,38396.005,406381.822,2
181747.9496,435240.5639,181075.629,439279.556,2
110861.723,485598.717,110237.029,478839.148,2
100241.349,430320.512,102164.887,430035.099,2
236563.63,485456.764,237359.395,484577.114,2
158387.858,464780.388,166739.606,464309.623,2
89706.214,431555.692,86969.661,432196.731,2
188805.632,491113.467,195605.228,497582.491,2
131700.923,411411.703,127558.243,411947.779,2
106705.859,488568.785,108103.041,488716.665,2
85325.5,404299.341,87660.187,407854.164,2
105359.434,496629.092,108666.5998,489279.8467,2
182098.729,574091.031,182054.019,574509.117,2
131339.158,548647.758,151718.864,565262.289,2
157855.592,382022.799,157730.72,383100.019,2
31031.376,398064.42,31029.81,398027.509,2
169492.213,407068.202,167964.64,405619.484,2
60392.0,386647.0,71013.602,382284.858,2
78494.051,383274.202,72175.026,382350.078,2
146484.02,470689.202,145374.9412,471090.657,2
113389.779,543472.607,113457.841,543643.025,2
112082.273,538886.613,112082.273,538886.613,2
137657.0,481403.0,138435.313,482247.888,2
204437.516,569630.255,204856.661,569238.626,2
158091.621,379452.025,162193.372,379538.412,2
149425.7588,488495.6622,151331.659,485015.265,2
267079.375,575252.4,263469.071,576772.053,2
155603.033,388341.602,156045.48,387677.687,2
176597.451,381677.21,167629.339,379988.901,2
174650.796,517522.7552,178645.776,521573.736,2
154841.254,388609.695,155603.033,388341.602,2
167028.626,461987.644,167247.9222,463953.2531,2
111489.314,536919.561,112082.273,538886.613,2
96665.194,437795.782,96336.263,439551.847,2
109684.591,397426.025,109232.803,398801.864,2
83028.59,454706.378,85065.15,453359.973,2
88998.0,394172.0,90217.373,396524.631,2
77763.404,382637.443,72175.026,382350.078,2
255101.416,566697.25,253589.256,563902.453,2
93301.841,468733.58,93774.622,469085.067,2
88559.13,393715.057,90217.373,396524.631,2
96536.22,430962.843,93070.292,430979.932,2
170082.913,369495.635,171556.965,367781.797,2
104360.37,423538.844,104187.006,424283.613,2
80191.546,384147.955,78494.051,383274.202,2
138376.307,451998.777,138280.2872,451933.3375,2
130850.661,482641.982,128886.354,482848.0697,2
103775.433,448458.542,101579.608,448231.662,2
144044.709,429923.665,143942.951,429831.513,2
164910.636,475076.544,166826.362,480134.871,2
148456.748,487336.776,148601.5338,487749.4317,2
193983.6394,459845.2134,193802.3252,457108.4919,2
173138.6,422007.287,176869.511,429341.3,2
110357.46,486104.384,110985.3495,485543.8498,2
121969.52,482604.757,123611.863,482724.504,2
237359.395,484577.114,240827.003,482526.672,2
170082.913,369495.635,171556.965,367781.797,2
240827.003,482526.672,243739.0,481508.0,2
98208.699,433860.903,96569.289,436203.923,2
134094.4723,444378.69,134968.619,443662.362,2
55524.489,425395.801,55543.226,425427.292,2
103861.965,420683.322,103930.2774,420683.8026,2
170395.229,482539.421,172252.118,483026.171,2
172919.966,483553.915,171184.947,482445.059,2
181395.688,436128.625,181251.451,435518.339,2
99196.5053,432402.5755,96336.263,439551.847,2
137698.0,458767.0,138151.238,459085.855,2
193899.704,408345.051,191124.449,408739.443,2
179002.939,578338.756,181411.168,574772.04,2
85325.5,404299.341,87660.187,407854.164,2
130243.186,482676.536,131310.909,482439.611,2
85035.488,436022.907,85860.077,432976.598,2
94555.0,403968.0,96584.2,405536.131,2
84510.812,457945.193,84542.87,457975.571,2
95137.5,440289.746,96524.526,438654.847,2
228045.222,475383.1762,234391.714,477930.291,2
191826.115,448344.945,194911.092,444232.441,2
188306.315,434986.12,187344.141,434215.885,2
118045.976,489475.914,118062.273,489921.142,2
247096.367,478786.366,245001.536,480683.679,2
130850.661,482641.982,128252.4238,481030.238,2
157789.822,379451.369,158091.621,379452.025,2
198883.361,467147.676,198265.36,468492.181,2
103221.2011,471735.2011,105080.992,472522.472,2
161929.0,435989.0,167752.851,436825.787,2
85257.603,452593.998,85883.858,453457.485,2
190646.199,554418.168,190492.2,554400.894,2
120337.9187,478817.4336,124453.4,477643.109,2
108667.0,488647.0,108785.0,488658.0,2
199220.514,467355.906,198883.361,467147.676,2
163125.498,379480.214,167164.477,379745.865,2
47179.251,418498.213,49320.335,420499.277,2
94535.163,469549.727,97359.0096,470726.753,2
132541.997,482024.058,130850.661,482641.982,2
82810.019,450201.019,84776.841,451979.981,2
156734.555,573596.964,155238.73,568917.526,2
137431.919,481732.744,136250.355,480877.196,2
202753.463,503879.354,202160.907,503394.576,2
104005.0,424083.0,104129.9791,421305.4362,2
180969.672,381021.134,187602.141,378346.098,2
85602.436,433883.95,85535.059,434229.39,2
151718.864,565262.289,153889.411,566954.756,2
97710.769,431426.797,96336.263,439551.847,2
86611.8088,460126.1141,85834.872,459292.877,2
178683.801,313563.274,178334.439,316411.46,2
161388.495,389758.23,160805.178,391168.572,2
99376.794,432772.545,99196.5053,432402.5755,2
231171.5922,557031.1018,231878.641,555150.359,2
100929.969,430088.905,99264.815,431620.049,2
128722.497,482867.133,130243.186,482676.536,2
157380.972,384753.068,157703.011,383443.163,2
87353.475,437968.095,85824.006,438007.866,2
110357.46,486104.384,110237.029,478839.148,2
186958.209,415901.95,186059.87,419773.015,2
238542.307,485785.992,237496.958,484536.252,2
181008.259,439668.246,181472.931,436493.894,2
186107.626,513081.645,184041.821,516759.317,2
138324.171,398584.255,140053.55,400484.017,2
183306.987,570111.694,184099.127,567609.509,2
131481.209,394538.355,135288.209,394215.598,2
107252.913,406630.766,107216.63,406618.944,2
158407.848,414507.833,156601.248,413885.732,2
148308.02,414250.127,150204.805,414715.26,2
138435.313,482247.888,141506.563,484410.862,2
92003.165,430783.534,87803.272,432105.787,2
111941.49,407841.563,107252.913,406630.766,2
145374.9412,471090.657,144277.382,472185.56,2
141761.795,468192.1042,144417.459,471214.07,2
167354.687,459024.696,167028.626,461987.644,2
197442.125,499356.706,200747.335,501934.494,2
161452.108,435801.055,167752.851,436825.787,2
98722.4755,407728.2203,97081.8359,405937.7472,2
201568.18,502789.013,201063.0,502302.0,2
108772.0,488786.0,108659.0,488778.0,2
237496.958,484536.252,240827.003,482526.672,2
112123.37,539196.778,112082.273,538886.613,2
110973.041,488919.481,109220.042,488842.162,2
86055.51,391295.069,88363.283,393379.953,2
64335.0,408674.0,64370.951,408661.725,2
184901.0,329614.0,183828.57,330576.501,2
139286.373,454312.856,139570.656,455717.164,2
180985.0,443041.0,184625.913,448101.65,2
210525.808,523612.104,209648.954,521744.646,2
147724.677,418637.983,149995.359,415704.105,2
73091.716,434181.488,73936.165,435313.656,2
222289.567,522399.9871,226488.235,524913.439,2
99208.917,431963.93,98707.861,432063.467,2
87376.0,438108.0,85824.006,438007.866,2
94939.9755,431540.874,94941.1052,431508.6422,2
182417.0982,574922.7746,182279.1425,574834.36,2
190513.651,447941.94,192847.791,452013.788,2
144743.884,429992.248,143942.951,429831.513,2
122883.301,481419.582,122752.847,482114.177,2
195133.79,465206.564,197619.9062,466429.7536,2
208348.338,571807.387,205374.67,569144.574,2
33788.242,390367.509,34317.357,389729.529,2
203488.671,378488.273,205687.998,378490.673,2
95060.887,428749.893,95003.39,430468.659,2
154307.124,460301.7,156342.999,461486.856,2
145101.98,411995.884,144241.86,411738.105,2
204695.789,569247.541,204856.661,569238.626,2
197603.695,392570.084,201203.512,387261.631,2
89222.974,431662.502,93417.788,431018.146,2
148079.351,486892.815,148601.5338,487749.4317,2
108457.0478,487304.8609,108765.856,488276.464,2
186446.177,434084.26,182152.269,434950.275,2
133260.405,411682.16,131700.923,411411.703,2
166739.606,464309.623,167112.277,462893.391,2
138280.2872,451933.3375,138334.374,451815.153,2
240355.946,555240.451,233699.464,554257.635,2
103581.8059,411708.0437,103708.0504,412162.574,2
187733.851,346345.356,189717.914,348237.178,2
87782.0,410738.0,88382.837,409023.17,2
163021.7655,499059.3856,164795.623,506503.058,2
159277.389,566735.775,156477.541,567638.443,2
86969.661,432196.731,86079.392,432115.577,2
154594.6,460374.471,156342.999,461486.856,2
239077.0,489648.0,239176.365,489854.506,2
227949.382,526331.933,227827.717,528026.195,2
189844.9757,326903.7162,194641.792,321373.412,2
157850.531,381227.082,157967.664,379973.337,2
105137.56,410330.059,103971.985,412734.094,2
90188.1509,406923.22,95570.803,405581.853,2
38688.702,406586.843,38555.057,406502.382,2
103930.2774,420683.8026,103811.32,413030.084,2
233283.974,554381.544,232990.52,554594.351,2
97710.769,431426.797,98102.099,431662.6969,2
98707.861,432063.467,98824.706,431984.598,2
128237.524,483101.81,126571.794,484626.155,2
82956.857,450448.656,83565.061,450886.946,2
110380.539,390285.463,110460.153,392787.985,2
96503.639,437475.125,96336.263,439551.847,2
51337.065,423699.818,51497.689,423807.546,2
226884.909,524953.272,227416.7761,525018.56,2
114181.706,489680.713,111453.74,486415.556,2
208356.547,499977.167,209716.716,498942.226,2
86999.686,454351.369,84879.38,457547.993,2
192273.038,449696.755,192847.791,452013.788,2
170649.597,560967.759,172705.545,559520.223,2
186446.177,434084.26,182152.269,434950.275,2
111540.824,480155.389,113449.82,482071.222,2
199772.035,357773.605,202034.11,363482.637,2
96524.526,438654.847,98249.002,433520.635,2
183208.191,328966.277,183048.637,329796.754,2
87139.749,454235.324,87124.0,454253.0,2
119798.9132,493967.739,118231.769,496096.124,2
170789.9022,482415.0606,172252.118,483026.171,2
150204.805,414715.26,147891.807,418722.621,2
78154.593,431701.672,79891.479,431618.317,2
51296.552,423697.709,51337.065,423699.818,2
32490.546,399898.526,32490.546,399898.526,2
84255.9731,437854.485,84850.432,436701.38,2
180299.654,531522.547,180851.6185,527114.0992,2
174505.491,517584.591,171959.083,513448.587,2
166931.793,459334.004,169274.555,455839.516,2
111453.74,486415.556,110237.029,478839.148,2
109968.702,477979.247,110980.216,479193.955,2
76228.726,435077.057,74356.42,435453.265,2
86983.4792,454407.9067,86107.9255,453805.6479,2
110861.723,485598.717,110985.3495,485543.8498,2
255067.777,576893.454,255792.963,577032.783,2
156769.0,390769.0,157688.797,389616.597,2
94474.929,431099.756,97010.189,431038.388,2
31413.157,396404.412,31407.964,396420.136,2
144806.494,471515.544,144897.332,471476.875,2
137224.53,481329.641,138435.313,482247.888,2
85370.765,432272.807,88439.715,431931.296,2
85046.068,435612.752,85860.077,432976.598,2
85300.306,432276.327,93417.788,431018.146,2
190411.6704,554297.9973,190571.613,554318.265,2
110494.837,478671.127,110646.876,484805.156,2
84004.904,440483.562,84850.432,436701.38,2
148262.4459,487349.7987,146577.3422,485577.7403,2
253265.8356,469928.7535,253234.516,469871.623,2
143120.973,429363.9,143393.582,429505.364,2
158770.1044,469234.9378,158227.487,465895.85,2
252745.817,598848.641,252745.817,598848.641,2
182054.019,574509.117,184666.249,575691.457,2
136331.815,452208.803,137705.099,451809.96,2
180571.409,381136.173,187602.141,378346.098,2
86096.3384,432115.5977,85602.436,433883.95,2
178583.026,431661.78,180604.025,434864.677,2
118423.815,490459.726,119910.277,492638.713,2
232913.89,553448.292,232944.505,553942.366,2
209953.833,520589.809,209467.764,521031.141,2
144518.039,429050.154,144375.385,429306.641,2
156572.199,385687.16,156265.569,387063.37,2
91001.697,406616.284,88539.946,408010.627,2
115558.173,481003.455,118501.342,479532.322,2
103045.832,411400.745,103708.0504,412162.574,2
98370.418,407459.089,97081.8359,405937.7472,2
147544.636,419158.92,149995.359,415704.105,2
84004.904,440483.562,84663.233,438408.461,2
151347.534,480651.453,151817.064,484350.178,2
38555.057,406502.382,38396.005,406381.822,2
167247.9222,463953.2531,167210.1371,464603.5462,2
125139.977,411706.889,120267.897,411098.877,2
224106.2182,513881.8631,224106.3825,513886.6139,2
119659.223,410893.785,120267.897,411098.877,2
224173.563,512803.982,224106.2182,513881.8631,2
167223.316,464616.506,167210.1371,464603.5462,2
120282.701,411063.822,120267.897,411098.877,2
130824.383,549084.725,131253.79,549184.172,3
125139.977,411706.889,120267.897,411098.877,2
224218.0,513309.0,224106.3825,513886.6139,2
224093.0,513260.0,224173.563,512803.982,2
224173.563,512803.982,224174.298,512799.284,2
