type,starttime_new,endtime_new,vild_primair_wegnummer,primaire_locatie_lengtegraad,primaire_locatie_breedtegraad,duration,dutch_rd_x,dutch_rd_y,Node,Node_distance_to_incident,Node_distance_line,Node_line,Node_RPE
vehicle_obstruction,2019-11-21 05:43:36,2019-11-21 06:59:27,A15,4.33895206451416,51.8728942871094,75.85,82812.09373867633,432114.43228345126,"(82572.579, 432038.882)",251.14767642316977,490.0,"LINESTRING (83030.902 432208.474, 82942.109 432168.636, 82886.411 432143.16000000003, 82825.343 432119.307, 82775.39 432101.074, 82706.329 432077.221, 82674.109 432066.981, 82623.407 432052.494, 82572.579 432038.882)",L
vehicle_obstruction,2019-11-21 05:46:17,2019-11-21 07:01:27,A58,5.2239818572998,51.523265838623,75.16666666666667,143672.2227745518,392709.3680506064,"(140777.242, 393999.775)",3169.5526151285026,3716.0,"LINESTRING (144173.796 392492.98, 144112 392521, 143082 392963, 143074 392966, 142394 393260, 142085 393392, 142047 393409, 142014 393423, 141986 393436, 141313 393750, 140906 393940, 140777.242 393999.775)",R
accident,2019-11-21 05:46:28,2019-11-21 07:02:26,N218,4.3075966835022,51.8618125915527,75.96666666666667,80634.60916258974,430913.2247262855,,,,,
vehicle_obstruction,2019-11-21 05:49:50,2019-11-21 07:05:27,A9,4.71895122528076,52.5526466369629,75.61666666666666,109676.73635040819,507433.75535186834,"(109739.112, 506460.914)",974.8389700699507,4056.0,"LINESTRING (109663.76000000001 510487.918, 109558 510038, 109535 509927, 109524 509863, 109510 509766, 109501 509690, 109496 509627, 109492 509558, 109489 509451, 109489 509395, 109505 509148, 109525 508918, 109536 508820, 109546 508719, 109613 508106, 109657 507678, 109675 507462, 109682 507360, 109682 507352, 109694 507180, 109701 507061, 109732 506581, 109739.112 506460.914)",L
vehicle_obstruction,2019-11-21 05:56:31,2019-11-21 07:12:26,A12,4.36066055297852,52.0664100646973,75.91666666666667,84611.16025040539,453621.621811933,"(84834.328, 453490.598)",258.78771947790636,275.0,"LINESTRING (84597.439 453629.87, 84834.328 453490.598)",R
vehicle_obstruction,2019-11-21 05:58:12,2019-11-21 07:13:26,A28,6.20222139358521,52.5991516113281,75.23333333333333,210218.22952585455,512710.3722486694,"(209925.814, 511873.313)",886.6651146536133,3479.0,"LINESTRING (210536.62033 515253.69505, 210540 515203, 210540 515193, 210542 515087, 210541 513961, 210539 513888, 210534 513805, 210520 513677, 210508 513604, 210493 513536, 210492 513532, 210492 513529, 210479 513474, 210467 513434, 210446 513366, 210162 512548, 210160 512543, 210159 512540, 210145 512500, 210000 512085, 209925.814 511873.313)",L
vehicle_obstruction,2019-11-21 06:02:13,2019-11-21 07:17:32,A65,5.29198980331421,51.6610374450684,75.31666666666666,148412.0443673041,408028.41584476,"(148519.486, 408173.245)",180.33077564266796,862.0,"LINESTRING (148034 407462, 148036 407465, 148043 407475, 148077 407523, 148342 407922, 148350 407936, 148359 407949, 148363 407956, 148371 407968, 148374 407973, 148481 408129, 148495 408147, 148519.486 408173.245)",L
accident,2019-11-21 06:02:24,2019-11-21 07:17:32,N218,4.30242204666138,51.8568077087402,75.13333333333334,80269.88209375515,430361.7523263061,,,,,
vehicle_obstruction,2019-11-21 06:04:15,2019-11-21 07:19:27,A6,5.74693822860718,52.8088340759277,75.2,179256.32611349385,535791.6879213066,"(180299.654, 531522.547)",4394.78068676193,4943.0,"LINESTRING (179164.932 536328.763, 179169.758 536309.767, 179197.007 536184.578, 179220.986 536044.753, 179237.024 535929.529, 179249.948 535838.596, 179263 535746, 179278 535664, 179292 535592, 179309 535516, 179333 535415, 179426 535082, 179608 534442, 179712 534069, 179806 533739, 179831 533649, 179858 533555, 180000 533012, 180019 532911, 180263 531712, 180299.654 531522.547)",L
vehicle_obstruction,2019-11-21 06:05:36,2019-11-21 07:21:26,A12,5.61617517471313,52.0242652893066,75.83333333333333,170715.26153634855,448459.97261754563,"(170675.019, 448485.099)",47.44256345316076,2073.0,"LINESTRING (172509.736 447537.301, 172443 447555, 172299 447602, 172177 447647, 172052 447698, 171989 447726, 171922 447756, 171777 447828, 171662 447890, 171564 447946, 171333 448086, 171192 448170, 170893.064 448351.134, 170675.019 448485.099)",L
vehicle_obstruction,2019-11-21 06:06:37,2019-11-21 07:22:26,A27,5.15144777297974,52.0720901489258,75.81666666666666,138836.07708375173,453782.29012850294,"(138607.38006, 453399.52487)",445.8829126460279,1352.0,"LINESTRING (139370.496 454508.964, 139339 454449, 139295 454368, 139233 454273, 139104 454109, 138915 453887, 138793 453725, 138736 453636, 138729 453624, 138724 453615, 138720 453609, 138655 453500, 138607.38006 453399.52487)",L
vehicle_obstruction,2019-11-21 06:09:48,2019-11-21 07:25:26,A9,4.67721319198608,52.4314384460449,75.63333333333334,106713.7491324532,493974.6067270936,"(107853.428, 492633.572000002)",1759.8983096753814,2646.0,"LINESTRING (106254.851 494721.174000001, 106270.376 494693.854000003, 106290.714 494657.529, 106404.179 494474.4, 106405 494473.000000003, 106502 494316.000000001, 106566 494214.000000002, 106608 494146.000000002, 106673 494042, 106726 493954.999999999, 106855 493750, 106881 493708, 106916 493653, 106938 493619, 106946 493607.000000002, 106960 493587.000000001, 106995 493536.000000003, 107017 493505.000000003, 107019 493502.000000004, 107040 493476.000000002, 107055 493455.000000001, 107059 493450, 107100 493400.000000002, 107116 493380.999999999, 107126 493370.000000003, 107147 493345.999999999, 107167 493323.000000001, 107181 493307.000000003, 107191 493296.000000001, 107242 493244.000000002, 107250 493236.000000002, 107268 493217.000000002, 107309 493177.000000001, 107322 493165.000000001, 107393 493099.000000001, 107412 493081, 107467 493031.999999999, 107538 492968, 107611 492902.000000003, 107679 492834.000000001, 107733 492779.000000003, 107752 492757.000000001, 107766 492741.000000001, 107795 492707.000000002, 107824 492671.000000002, 107853.428 492633.572000002)",L
vehicle_obstruction,2019-11-21 06:12:27,2019-11-21 07:52:04,A28,5.42305278778076,52.1691055297852,99.61666666666666,157452.36173693294,464550.5957523753,"(157436.385, 464496.622)",56.28873838077233,158.0,"LINESTRING (157479.28 464648.717, 157452.696 464551.514, 157450.863 464545.316, 157436.385 464496.622)",L
vehicle_obstruction,2019-11-21 06:18:50,2019-11-21 07:34:26,A50,5.7685751914978,51.9649848937988,75.6,181209.78964572673,441908.625020977,"(181102.365, 442610.005)",709.5589682921612,1103.0,"LINESTRING (181086.991 441555.788, 181097 441583, 181159 441746, 181172 441781, 181195 441854, 181207 441895, 181212 441918, 181221 441955, 181233 442035, 181237 442096, 181237 442159, 181236 442188, 181230 442238, 181228 442256, 181221 442297, 181210 442359, 181194 442412, 181181 442454, 181166 442492, 181102.365 442610.005)",R
vehicle_obstruction,2019-11-21 06:22:31,2019-11-21 07:38:31,A15,4.48225402832031,51.8630599975586,76.0,92666.57674850791,430887.81274320954,"(92534.825, 430863.274)",134.0174360044156,414.0,"LINESTRING (92938.786 430954.572, 92857.956 430935.025, 92722.96 430900.369, 92624.635 430878.877, 92578.831 430870.549, 92534.825 430863.274)",L
vehicle_obstruction,2019-11-21 06:22:52,2019-11-21 07:38:31,A9,4.69811630249023,52.4154090881348,75.65,108118.36060708309,492177.4110027627,"(107861.327, 492642.442)",531.3380313526073,3516.0,"LINESTRING (108681.376 489264.889, 108663 489488, 108655 489572, 108645 489679, 108635 489779, 108626 489880, 108616 489984, 108607 490075, 108606 490089, 108597 490186, 108589 490277, 108580 490380, 108571 490478, 108563 490572, 108559 490614, 108553 490674, 108550 490700, 108538 490774, 108528 490836, 108520 490877, 108512 490911, 108496 490978, 108495 490983, 108484 491024, 108472 491069, 108468 491082, 108460 491110, 108444 491162, 108431 491205, 108421 491237, 108400 491301, 108387 491344, 108354 491451, 108338 491504, 108321 491557, 108308 491598, 108286 491668, 108278 491694, 108253 491772, 108220 491880, 108212 491904, 108185 491987, 108182 491996, 108157 492073, 108150 492093, 108146 492105, 108118 492179, 108112 492193, 108099 492228, 108077 492278, 108071 492291, 108063 492310, 108024 492389, 107975.305 492473.165, 107931.568 492543.843, 107861.327 492642.442)",R
general_obstruction,2019-11-21 06:25:43,2019-11-21 07:41:27,A2,5.78405237197876,50.9881553649902,75.73333333333333,182865.37246225544,333241.17810148746,"(182968.0, 333493.0)",271.9313885412485,413.0,"LINESTRING (182817.19 333111.497, 182821 333128, 182849 333203, 182875.864 333265.468, 182930 333367, 182943 333392, 182956.212 333425.739, 182965.99 333472.29, 182968 333493)",L
vehicle_obstruction,2019-11-21 06:29:34,2019-11-21 07:45:26,A15,4.82144832611084,51.8214340209961,75.86666666666666,115993.97509856265,426020.5234270572,"(115246.424, 426079.38)",749.8644818504148,2051.0,"LINESTRING (117256.017 426269.58, 117187.37 426246.736, 117087.675 426212.537, 116993.533 426180.357, 116905.701 426148.68200000003, 116812.064 426116.502, 116732.561 426092.399, 116697.731 426083.061, 116635.39 426070.315, 116579.107 426060.976, 116451 426048, 115824.17 426010.616, 115787.366 426008.421, 115691.878 426007.571, 115652.845 426008.762, 115580.738 426014.275, 115532.17 426020.83, 115415.071 426040.942, 115365.013 426050.03, 115309.294 426062.545, 115246.424 426079.38)",L
vehicle_obstruction,2019-11-21 06:31:25,2019-11-21 07:47:26,A73,5.92728900909424,51.1431007385254,76.01666666666667,192795.40747550296,350542.9245757606,"(193323.74, 350893.306)",633.9577264245763,2180.0,"LINESTRING (191617.578 349544.61, 191806.282 349725.986, 191936.686 349844.202, 192070.745 349962.824, 192210.086 350082.666, 192352.677 350201.288, 192496.893 350316.254, 192648.014 350432.846, 192808.073 350552.687, 192973.414 350671.716, 193137.941 350780.588, 193323.74 350893.306)",R
accident,2019-11-21 06:34:46,2019-11-21 07:50:27,A58,5.28772926330566,51.5043449401855,75.68333333333334,148093.48697329557,390596.4233818644,"(144173.796, 392492.98)",4354.412053530154,5947.0,"LINESTRING (149304.201 389583.022, 149240 389626, 149214 389646, 149091 389750, 149029 389815, 148805.316 390055.157, 148743 390124, 148701 390169, 148590 390280, 148588 390282, 148457 390391, 148414 390423, 148375 390450, 148260 390519, 147077 391071, 147068 391076, 146622 391281, 145702 391742, 145697 391745, 145000 392090, 144317 392429, 144221 392472, 144173.796 392492.98)",R
general_obstruction,2019-11-21 06:38:43,2019-11-21 07:48:36,A16,4.7182879447937,51.5806503295898,69.88333333333334,108635.57567781818,399293.63638791244,"(108490.148, 399119.791)",226.65266019618264,1211.0,"LINESTRING (109220.5 398899.847, 109215.305 398928.305, 109209.913 398987.796, 109207.441 399039.654, 109207.2 399081.551, 109206.223 399111.283, 109197.43400000001 399166.408, 109190.055 399190.714, 109180.614 399217.626, 109172.367 399234.988, 109160.865 399256.473, 109145.565 399280.346, 109130.156 399300.312, 109107.585 399324.836, 109085.34 399343.066, 109067.544 399356.956, 109055.174 399364.769, 109032.386 399378.007, 109005.475 399390.161, 108982.145 399398.408, 108955.451 399405.786, 108933.965 399410.127, 108914.433 399411.863, 108895.443 399413.165, 108871.353 399412.948, 108846.178 399410.778, 108817.097 399405.786, 108791.379 399399.493, 108768.80900000001 399391.506, 108747.801 399382.478, 108723.668 399370.151, 108703.614 399357.129, 108685.211 399343.24, 108667.328 399327.614, 108651.296 399309.818, 108625.35800000001 399283.159, 108591.629 399242.366, 108532.693 399168.669, 108490.148 399119.791)",L
vehicle_obstruction,2019-11-21 06:41:08,2019-11-21 07:56:29,N2,5.4270191192627,51.4448699951172,75.35,157768.0025605133,383975.8198605617,"(157703.011, 383443.163)",536.6071505686369,1467.0,"LINESTRING (157380.972 384753.068, 157413.137 384735.337, 157457.86000000002 384708.416, 157506.058 384672.376, 157543.834 384640.245, 157578.57 384607.245, 157602.018 384582.495, 157625.465 384552.10000000003, 157655.86000000002 384510.851, 157683.215 384467.43, 157710.57 384414.89, 157737.057 384349.759, 157754.859 384295.483, 157766.583 384242.944, 157774.399 384191.273, 157778.307 384141.339, 157778.307 384075.339, 157772.662 384007.168, 157765.28 383955.497, 157753.557 383863.879, 157739.228 383744.038, 157724.899 383630.275, 157712.307 383530.407, 157703.011 383443.163)",R
vehicle_obstruction,2019-11-21 06:41:39,2019-11-21 07:57:38,A27,4.90711832046509,51.7348861694336,75.98333333333333,121836.88981258043,416349.3783479233,"(122281.98, 416845.125)",666.2357075258451,2172.0,"LINESTRING (120866.931 415222.220000002, 120876.307 415244.85900000104, 120891.454 415278.130000002, 120900.715 415299.297000001, 120922 415343, 120971 415440.000000002, 120991 415475.000000002, 121017 415518.000000001, 121068 415594, 121146 415698.000000001, 121163 415719.000000001, 121255 415823.000000002, 121330 415899.000000002, 121382 415947.000000003, 121804 416320.000000004, 121861 416371.000000001, 121906 416414.000000003, 121915 416422.000000003, 121997 416501.000000003, 122058 416562.000000002, 122138 416652, 122189 416714.99999999796, 122238 416781, 122281.98 416845.125)",R
vehicle_obstruction,2019-11-21 06:42:00,2019-11-21 07:57:38,A1,5.25506687164307,52.2246704101563,75.63333333333334,145971.2239128485,470740.4025088,"(146062.556, 470715.255)",94.73092072968727,1467.0,"LINESTRING (144872.479 471526.788, 144915 471481, 145000 471388, 145020 471363, 145034 471347, 145075 471304, 145080 471298, 145141 471236, 145165 471213, 145215 471167, 145226 471157, 145284 471107, 145296 471097, 145340 471063, 145355 471052, 145427 471000, 145487 470961, 145500 470952, 145507 470948, 145579 470907, 145600 470895, 145656 470865, 145704 470841, 145744 470824, 145811 470796, 145839 470785, 145899 470763, 145949 470747, 146017 470728, 146028 470725, 146062.556 470715.255)",R
general_obstruction,2019-11-21 06:45:38,2019-11-21 06:55:20,A1,6.22443246841431,52.2376594543457,9.7,212188.0557693153,472507.65414214926,"(211852.68314, 472463.8975)",338.21508574579417,1438.0,"LINESTRING (213281.948 472617.526, 213229 472610, 213224 472609, 213220 472609, 213129 472596, 212874 472567, 212781 472559, 212475 472536, 212266 472517, 212010 472487, 211852.68314 472463.8975)",L
vehicle_obstruction,2019-11-21 06:46:01,2019-11-21 08:01:30,A2,5.20202445983887,51.8868408203125,75.48333333333333,142251.18913171283,433161.949214858,"(141500.395, 434470.881)",1508.9712543217781,2461.0,"LINESTRING (142680.474 432313.547, 142671.71 432331.075, 142563.727 432559.775, 142418.306 432854.037, 142164.886 433321.526, 142064.694 433506.7, 141931.435 433753.877, 141856.874 433894.55, 141749.625 434081.136, 141500.395 434470.881)",L
vehicle_obstruction,2019-11-21 06:47:42,2019-11-21 08:03:26,,4.46802043914795,51.900318145752,75.73333333333333,91738.60437473982,435045.06603266194,,,,,
vehicle_obstruction,2019-11-21 06:48:33,2019-11-21 08:04:26,A4,4.67741775512695,52.2536277770996,75.88333333333334,106533.91979699615,474191.16831781936,"(106934.266, 474638.46)",600.2890397197021,1162.0,"LINESTRING (106159.309 473772.465, 106361.422 473998.357, 106799.594 474487.928, 106882 474580, 106934.266 474638.46)",L
accident,2019-11-21 06:50:24,2019-11-21 08:06:27,A28,5.17736864089966,52.092830657959,76.05,140619.9113018293,456084.4020882695,"(140386.044, 456087.139)",233.88331610172617,861.0,"LINESTRING (141245.099 456043.001, 141241 456043, 141134 456048, 140994 456055, 140810 456070, 140805 456071, 140801 456071, 140790 456072, 140786 456072, 140781 456073, 140682 456081, 140594 456086, 140545 456089, 140520.951 456089.496, 140464.383 456088.965, 140386.044 456087.139)",L
vehicle_obstruction,2019-11-21 06:55:20,2019-11-21 08:10:26,A58,5.40615892410278,51.4827690124512,75.1,156316.68088933825,388191.5454604046,"(156413.438, 388232.256)",104.97278932064566,858.0,"LINESTRING (155638.792 388313.387, 155672.304 388286.80700000003, 155726.743 388237.271, 155766.249 388203.081, 155808.215 388175.30700000003, 155846.329 388154.518, 155902.005 388132.669, 155947.743 388120.714, 155998.998 388113.392, 156047.691 388111.805, 156092.845 388114.734, 156149.618 388126.037, 156191.818 388138.287, 156229.771 388153.786, 156307.509 388187.59, 156351.931 388207.116, 156413.438 388232.256)",L
vehicle_obstruction,2019-11-21 06:56:01,2019-11-21 08:11:32,A12,5.06724882125854,52.0660743713379,75.51666666666667,133060.3478564959,453135.06852209324,"(133353.201, 453015.163)",316.4495187050855,610.0,"LINESTRING (132788.945 453246.199, 132895 453203, 133002.988 453159.423, 133086.629 453124.375, 133191.777 453082.987, 133283.793 453042.092, 133353.201 453015.163)",R
vehicle_obstruction,2019-11-21 06:56:12,2019-11-21 08:11:32,A4,4.32676076889038,51.9862174987793,75.33333333333333,82156.54383385289,444733.6207276114,"(81754.723, 445453.135)",824.1121105099252,1191.0,"LINESTRING (82332.524 444412.047, 82306.806 444463.353, 82254.844 444558.617, 82109 444819, 82032 444958, 81952 445101, 81950 445104, 81931.48300000001 445137.507, 81926 445146, 81817 445340, 81776 445414, 81754.723 445453.135)",L
accident,2019-11-21 06:58:43,2019-11-21 08:14:31,A8,4.85107088088989,52.4468612670898,75.8,118550.22751906097,495588.91356369486,"(118231.769, 496096.124)",598.8975330216023,908.0,"LINESTRING (118737.119 495341.966, 118622 495513, 118231.769 496096.124)",R
accident,2019-11-21 06:58:54,2019-11-21 08:14:31,N340,6.22394847869873,52.5253829956055,75.61666666666666,211785.16302027082,504519.3738566174,,,,,
vehicle_obstruction,2019-11-21 06:59:36,2019-11-21 08:15:27,A2,5.01407766342163,52.1292381286621,75.85,129450.4999772018,460179.9545195379,"(128761.05, 461651.434)",1624.9901945810473,1884.0,"LINESTRING (129617.547 459988.605000002, 129596.454 460009.620000001, 129504.799 460112.593000003, 129478.229 460143.40200000204, 129454.398 460175.193000001, 129402.369 460244.183000001, 129359.343 460307.845000001, 129306.875 460392.27800000104, 129270.324 460458.098, 129253.869 460488.581000001, 129202.062 460598.36500000197, 128969.807 461150.97400000104, 128761.05 461651.434)",L
vehicle_obstruction,2019-11-21 07:03:47,2019-11-21 08:19:26,A4,4.38385438919067,51.8797760009766,75.65,85914.71646317943,432836.38285493874,"(86096.42787, 432112.89038)",745.9627314160527,907.0,"LINESTRING (85860.077 432976.598, 85884.53 432923.337, 85899.295 432883.032, 85921.314 432817.754, 85938.335 432757.761, 85954.101 432685.259, 85965.148 432616.188, 85976.584 432525.555, 85982.093 432455.095, 85991.639 432364.575, 85996.167 432340.375, 86001.399 432308.589, 86007.619 432278.558, 86020.811 432237.373, 86032.609 432207.986, 86053.738 432168.947, 86080.98 432129.049, 86096.42787 432112.89038)",R
vehicle_obstruction,2019-11-21 07:04:38,2019-11-21 08:20:27,A59,5.35399341583252,51.6990051269531,75.81666666666666,152704.0293200613,412248.6690088397,"(152569.255, 412401.849)",204.02996603403227,245.0,"LINESTRING (152735.384 412239.34, 152718.613 412243.872, 152681.898 412257.017, 152646.997 412279.227, 152622.52 412302.344, 152603.029 412325.914, 152587.618 412354.017, 152569.255 412401.849)",L
vehicle_obstruction,2019-11-21 07:07:19,2019-11-21 08:22:26,N7,6.62940073013306,53.2064819335938,75.11666666666666,237995.46298332926,580698.3104027066,"(238079.093, 580578.826)",145.84410230963744,1278.0,"LINESTRING (237364.66 581637.6710000021, 237383.037 581603.544000001, 237458.197 581480.584000001, 237555.444 581332.5710000021, 237639.834 581212.908000001, 237775.65 581015.447999999, 237907.84 580824.251000003, 238079.093 580578.826)",R
vehicle_obstruction,2019-11-21 07:08:20,2019-11-21 08:23:32,A6,5.20336151123047,52.3526458740234,75.2,142474.40698209192,484986.99898391834,"(142086.35516, 484778.7786)",440.3861316026546,636.0,"LINESTRING (142656.74506 485058.49666, 142649.76004 485055.7979, 142551.49359 485016.42782, 142491.80347 484990.39277, 142429.25585 484961.34146, 142392.58453 484943.87893, 142339.87942 484915.62137, 142279.2368 484883.87131, 142235.73921 484860.53501, 142213.03792 484847.99374, 142086.35516 484778.7786)",L
vehicle_obstruction,2019-11-21 07:09:41,2019-11-21 08:25:50,A28,6.50120449066162,52.8655242919922,76.15,230016.8195308965,542618.4200393684,"(230856.561, 544051.468)",1660.9612254361439,2600.0,"LINESTRING (229678.384 541743.966, 229692 541781, 229699 541802, 229708 541829, 229829 542175, 229862 542261, 229916 542396, 229958 542493, 230000 542584, 230040 542666, 230105 542793, 230117 542815, 230119 542819, 230122 542823, 230142 542860, 230166 542901, 230291 543119, 230586 543620, 230660 543750, 230700 543818, 230738 543879, 230797 543970, 230802 543977, 230807 543984, 230856.561 544051.468)",R
accident,2019-11-21 07:09:52,2019-11-21 08:25:50,A73,6.13302659988403,51.3614273071289,75.96666666666667,206944.48361291082,374957.65058843396,"(206881.071, 374991.754)",72.00140385173994,472.0,"LINESTRING (207293.992 374763.945, 207104 374872, 206986.272 374935.404, 206881.071 374991.754)",R
vehicle_obstruction,2019-11-21 07:10:13,2019-11-21 08:25:50,A13,4.39185285568237,51.9900894165039,75.61666666666666,86633.51196617112,445101.1078996275,"(86580.48, 445315.498)",220.85177059223795,635.0,"LINESTRING (86735.21 444700.032, 86699 444842, 86694 444861, 86675 444936, 86660 444996, 86654 445019, 86651 445030, 86628 445125, 86604 445219, 86580.48 445315.498)",L
vehicle_obstruction,2019-11-21 07:10:54,2019-11-21 08:26:27,A4,4.3726749420166,51.8980903625488,75.55,85173.43010381125,434884.5086378993,"(85122.01, 435004.539)",130.5806834948514,489.0,"LINESTRING (85369.07207 434584.80498, 85365.954 434589.227, 85342.568 434618.125, 85312.095 434660.448, 85232.528 434778.952, 85183.011 434864.444, 85140.688 434955.862, 85122.01 435004.539)",L
vehicle_obstruction,2019-11-21 07:11:55,2019-11-21 08:27:26,A28,5.17134428024292,52.0934143066406,75.51666666666667,140207.25750659144,456150.547869964,"(139647.681, 456026.718)",573.1140405053495,727.0,"LINESTRING (140356.88 456139.565, 140333.645 456137.52, 140279.252 456143.563, 140229.693 456148.60000000003, 140189.502 456152.528, 140155.053 456153.535, 140134.202 456153.233, 140092.702 456149.003, 140051.503 456140.844, 140009.802 456128.958, 139956.113 456113.748, 139924.887 456105.085, 139846.621 456083.025, 139772.383 456062.174, 139696.333 456039.913, 139647.681 456026.718)",L
accident,2019-11-21 07:12:46,2019-11-21 08:28:27,A4,4.31409978866577,51.475284576416,75.68333333333334,80448.71787534053,387907.3379610875,"(80287.169, 386222.931)",1692.1361794146387,2166.0,"LINESTRING (80565.824 388343.329, 80548.234 388265.514, 80533 388205, 80334 387501, 80302 387383, 80294 387352, 80283 387301, 80278 387278, 80266 387214, 80255 387143, 80254 387135, 80252 387118, 80238 386996, 80232.96 386933.005, 80229 386871, 80229 386839, 80226.725 386776.786, 80228 386712, 80233 386610, 80238 386540, 80240.951 386509.906, 80259 386371, 80283 386241, 80287.169 386222.931)",R
vehicle_obstruction,2019-11-21 07:14:37,2019-11-21 08:30:27,N201,4.79643964767456,52.2611312866211,75.83333333333333,114667.68202856349,474953.1369192674,,,,,
vehicle_obstruction,2019-11-21 07:15:58,2019-11-21 08:31:27,A37,6.5948600769043,52.7127799987793,75.48333333333333,236607.37746049956,525724.7661003686,"(237140.442, 525698.776)",533.6977502201056,5232.0,"LINESTRING (231916.922 525977.286, 231921.517 525977.147, 231989.604 525974.459, 232201.801 525967.264, 232437.547 525956.539, 232582.412 525949.975, 232749.167 525941.155, 232810.907 525938.398, 233004.673 525932.886, 233200.644 525931.783, 233308.414 525930.129, 233551.806 525924.884, 233748.166 525915.67, 233943.086 525904.154, 234140.31 525891.485, 234358.264 525878.241, 234512.876 525867.876, 234700.886 525850.601, 234906.748 525826.992, 235131.612 525809.141, 235342.08000000002 525796.472, 235573.278 525782.652, 235799.869 525768.832, 236024.157 525755.588, 236077.998 525751.557, 236353.609 525737.356, 236518.789 525729.242, 236676.628 525721.9, 236943.235 525708.763, 237080.982 525700.649, 237140.442 525698.776)",R
accident,2019-11-21 07:18:09,2019-11-21 08:33:27,A4,4.62791681289673,52.2173080444336,75.3,103111.65762224043,470184.5540120429,"(103037.33, 469976.412)",221.01514112197822,2023.0,"LINESTRING (104200.605 471601.384, 104163.796 471555.48, 104022.394 471399.668, 103855.999 471218.637, 103690.505 471038.057, 103523.209 470854.324, 103397.343 470708.869, 103350.509 470647.625, 103307.953 470587.281, 103249.051 470494.334, 103196.633 470394.542, 103156.464 470305.198, 103124.941 470221.257, 103072.879 470075.513, 103038.529 469989.655, 103037.33 469976.412)",R
vehicle_obstruction,2019-11-21 07:18:52,2019-11-21 08:34:27,A1,5.03039455413818,52.3315658569336,75.58333333333333,130678.48326324603,482685.5065685205,"(130125.549, 482784.106)",561.6566098244707,740.0,"LINESTRING (130850.661 482641.982, 130773.93000000001 482660.398, 130625.293 482699.859, 130558.21 482716.217, 130465.486 482736.081, 130401.679 482748.309, 130307.577 482762.967, 130224.603 482773.765, 130167.715 482780.034, 130125.549 482784.106)",L
accident,2019-11-21 07:22:53,2019-11-21 08:38:32,A73,6.1327600479126,51.3613624572754,75.65,206925.99322378336,374950.246446778,"(206312.317, 375528.845)",843.4303726019934,1419.0,"LINESTRING (207414.095 374687.314, 207342 374725, 207318 374738, 207110 374851, 206946.723 374940.059, 206841.164 374994.139, 206773.36000000002 375031.711, 206643.438 375114.749, 206574.778 375168.696, 206499.034 375240.626, 206438.548 375310.92, 206378.062 375399.742, 206312.317 375528.845)",R
vehicle_obstruction,2019-11-21 07:23:24,2019-11-21 08:38:32,A16,4.74067163467407,51.5360336303711,75.13333333333334,110142.98136500148,394316.06655622023,"(110231.084, 393899.884)",425.4056821384426,3092.0,"LINESTRING (109783.249 396940.808, 109849.634 396759.188, 109909.732 396562.675, 109957.907 396383.334, 110015.143 396123.861, 110036.13 396004.618, 110069.995 395785.21, 110093.367 395557.218, 110105.291 395369.291, 110109.584 395141.298, 110109 394997, 110103 394881, 110103 394761, 110104 394702, 110110 394592, 110115 394529, 110130 394403, 110145 394304, 110161 394222, 110231.084 393899.884)",R
accident,2019-11-21 07:24:25,2019-11-21 08:40:26,A6,5.41860818862915,52.4315757751465,76.01666666666667,157135.57594033534,493753.76568272844,"(152490.04756, 490402.942320001)",5727.909840482908,5847.0,"LINESTRING (157216.356 493827.402000003, 157045.667 493672.074000001, 156885.429 493529.248000001, 156732.265 493394.583000002, 156572.027 493257.198000001, 156404.173 493114.916000002, 156216.73 492961.751000001, 156039.081 492817.29300000303, 155833.412 492655.151, 155654.675 492516.133000003, 155459.071 492368.410000001, 155287.996 492243.234000002, 155215.586 492188.04100000206, 155010.732 492040.317999998, 154773.514 491875.98500000197, 154491 491683.000000001, 154395 491620.000000001, 154328 491574.000000004, 154252 491525.000000002, 154178 491476.000000003, 154091 491421, 153926 491315.000000001, 153661 491148, 153564 491085.000000001, 153391 490977, 153091 490786, 152992 490725, 152817 490613.000000002, 152594 490475.000000001, 152490.04756 490402.942320001)",L
vehicle_obstruction,2019-11-21 07:25:46,2019-11-21 08:41:27,A15,4.34580087661743,51.8744239807129,75.68333333333334,83286.15201382435,432277.8292462486,"(82532.0, 431978.0)",811.5681344541058,1011.0,"LINESTRING (83475.706 432340.21100000205, 83376.998 432310.398000002, 83301.28 432284.539, 83219.148 432249.169, 83074 432192, 82971 432152.000000001, 82936 432138.000000002, 82870 432111.999999999, 82774 432074.000000001, 82725 432054.000000002, 82678 432036.000000001, 82584 431999.000000003, 82532 431978)",L
vehicle_obstruction,2019-11-21 07:29:47,2019-11-21 08:45:27,A50,5.95180130004883,52.0980072021484,75.66666666666667,193686.82873327727,456790.14114176005,"(193425.345, 455272.846)",1539.6617453120023,1694.0,"LINESTRING (193738.49871 456933.64515, 193723.127 456892.692, 193701 456830, 193672 456748, 193658 456702, 193637 456632, 193631 456608, 193620 456564, 193604 456487, 193582 456361, 193566 456250, 193431 455318, 193425.345 455272.846)",L
