distance,RPE_CODE,first_point_x,first_point_y,last_point_x,last_point_y,split_count,merge_count_end,merge_count_start,directions_x,directions_y
2565.0,L,218064.47312,473185.169,215507.92,473073.911,1,1,2,[215507.92],[473073.911]
4430.0,R,157773.45,494312.698,160851.62354,497497.50978,1,1,1,[160851.62354],[497497.50978]
492.0,L,143942.951,429831.513000001,143499.906,429619.04800000106,1,2,1,[143499.906],[429619.04800000106]
1824.0,L,193672.061,458897.162,193802.3252,457108.49193,2,1,1,"[193802.3252, 193802.3252]","[457108.49193, 457108.49193]"
54.0,R,166739.606,464309.623,166793.841,464308.465,1,1,1,[166793.841],[464308.465]
1381.0,L,246549.116,576804.756,245308.527,577392.497,2,1,2,"[245308.527, 245308.527]","[577392.497, 577392.497]"
33.0,L,138280.28723,451933.3375,138247.822,451939.595,1,1,1,[138247.822],[451939.595]
1665.0,L,249432.81,576632.648,247770.867,576684.06,1,1,2,[247770.867],[576684.06]
631.0,R,122691.648,482386.803,122109.903,482605.429,1,2,1,[122109.903],[482605.429000001]
1935.0,L,163019.357,403829.541,163428.207,402031.564,2,1,2,"[163428.207, 163428.207]","[402031.564, 402031.564]"
796.0,L,184786.024,487966.170000001,184417.153,487263.982000001,1,2,1,[184417.153],[487263.982]
781.0,L,196620.592,461819.19,196037.826,461299.8,1,2,1,[196037.826],[461299.8]
882.0,R,201521.0,386497.0,201190.284,387309.574,1,2,1,[201190.284],[387309.574]
174.0,L,249846.275,527603.791,249684.302,527666.963,2,1,2,"[249684.302, 249684.302]","[527666.963, 527666.963]"
599.0,L,197172.257,409143.733,196629.65,408892.244,1,2,1,[196629.65],[408892.244]
2363.0,L,163984.061,376568.584,163234.936,378796.803,2,1,1,"[163234.936, 163234.936]","[378796.803, 378796.803]"
938.0,L,240355.946,555240.451,239524.786,554805.48,1,2,1,[239524.786],[554805.48]
1797.0,#,31694.863,395479.814,32315.866,393831.376,1,2,1,[32315.866],[393831.376]
280.0,L,185680.686,562429.066,185798.28,562178.019,1,1,1,[185798.28],[562178.019]
79.0,R,142087.607,411686.113,142165.436,411673.925,1,2,1,[142165.436],[411673.925]
13.0,L,230177.939,486845.342,230164.87,486846.627,1,1,1,[230164.87],[486846.627]
1616.0,R,153138.333,396328.718,153992.841,394957.597,1,1,1,[153992.841],[394957.597]
84.0,L,150964.61000000002,409465.73,151041.582,409498.538,1,1,1,[151041.582],[409498.538]
140.0,R,145678.0,405785.0,145595.0,405673.0,1,1,1,[145595.0],[405673.0]
318.0,L,117932.408,426375.673,117615.054,426354.448,0,1,1,[],[]
86.0,L,70362.514,439063.055,70293.628,439113.275,1,1,1,[70293.628],[439113.275]
84.0,L,156441.848,385914.183,156404.959,385989.053,1,2,1,[156404.959],[385989.053]
110.0,L,142757.27424,485102.75232,142656.74506,485058.49666,1,2,1,[142656.74506],[485058.49666]
820.0,R,193323.74,350893.306,193949.92157,351417.23255,1,1,1,[193949.92157],[351417.23255]
57.0,L,145123.316,429987.194,145066.036,429984.897,2,1,1,"[145066.036, 145066.036]","[429984.896999999, 429984.897]"
400.0,R,130384.858,411550.806,130765.225,411437.197,2,1,1,"[130765.225, 130765.225]","[411437.197, 411437.197]"
57.0,L,117828.182,483663.828,117827.233,483720.896,1,2,1,[117827.233],[483720.896]
451.0,L,118268.584,496946.451,117957.921,496626.026,1,2,1,[117957.921],[496626.026]
408.0,L,103581.80589,411708.04372,103349.17323,411707.83424,1,1,0,[103349.17323],[411707.83424]
13.0,#,239139.65,498091.757,239142.858,498078.873,2,1,2,"[239142.858, 239142.858]","[498078.873, 498078.873]"
2532.0,L,197305.931,395018.42252,197743.273,392541.716,2,1,2,"[197743.273, 197743.273]","[392541.716000001, 392541.716000001]"
325.0,R,157901.913,380571.366,157953.0,380251.0,1,1,2,[157953.0],[380251.0]
107.0,R,89416.241,431568.809,89520.25902,431544.13445,1,1,1,[89520.25902],[431544.13445]
265.0,L,85059.323,436203.921,85196.18222,436127.93907,0,1,1,[],[]
20.0,R,31036.285,398081.765,31031.376,398064.42,2,2,2,"[31031.376, 31031.376]","[398064.42, 398064.42]"
216.0,L,187733.851,346345.356,187864.914,346516.128,1,1,0,[187864.914],[346516.128]
776.0,L,193721.398,549142.218,194039.46,548439.02,1,1,1,[194039.46],[548439.02]
55.0,R,51876.543,388951.236,51823.694,388966.762,1,1,1,[51823.694],[388966.762]
49.0,R,83666.551,391408.48,83621.538,391391.957,1,2,1,[83621.538],[391391.957]
303.0,L,111165.338,427057.74,110939.199,427251.63,1,1,1,[110939.199],[427251.63]
322.0,L,181004.181,439598.263,180856.646,439693.666,0,1,1,[],[]
278.0,R,126847.553,434246.173000002,126945.0,434506.000000002,0,1,1,[],[]
96.0,L,240634.82,482600.809,240539.562,482609.649,1,2,1,[240539.562],[482609.649]
619.0,R,81115.87542,447773.00482,81054.742,447168.9,1,1,0,[81054.742],[447168.9]
815.0,R,106662.205,407015.537,106889.639,406498.913,1,1,1,[106889.639],[406498.913]
516.0,L,145130.771,471493.278,144806.731,471803.255,1,1,1,[144806.731],[471803.255]
299.0,R,101195.0,396605.0,100914.076,396701.568,1,1,0,[100914.076],[396701.568]
35.0,R,123239.428,482540.104,123206.068,482534.584,1,1,1,[123206.068],[482534.584]
106.0,R,198694.989,466270.789,198663.791,466371.519,1,1,1,[198663.791],[466371.519]
123.0,L,240378.24285,453627.07423,240353.552,453507.08,2,1,1,"[240353.552, 240353.552]","[453507.08, 453507.08]"
339.0,R,182039.179,574710.396,182369.048,574764.692,1,2,1,[182369.048],[574764.692]
670.0,R,82008.249,437078.779,82649.59528,437259.39788,1,2,1,[82649.59528],[437259.39788]
758.0,R,150364.255,415276.933,150925.367,414767.401,1,2,1,[150925.367],[414767.401]
551.0,L,86969.661,432196.731,86427.941,432118.708,1,2,1,[86427.941],[432118.708]
238.0,L,138292.086,459147.806,138069.575,459068.846,1,2,1,[138069.575],[459068.846000002]
720.0,L,85738.943,456102.819,85485.5,456772.675,1,1,1,[85485.5],[456772.675]
51.0,R,133679.0,411724.0,133725.304,411745.477,1,1,0,[133725.304],[411745.477]
461.0,R,94808.625,428770.247,94934.75,429091.774,1,1,0,[94934.75],[429091.774]
135.0,R,112128.95,483426.207,112076.234,483550.323,2,1,1,"[112076.234, 112076.234]","[483550.323, 483550.323]"
115.0,L,159277.389,566735.775,159171.336,566779.053,1,1,1,[159171.336],[566779.053]
66.0,L,34031.657,390186.345,33997.546,390241.889,1,1,1,[33997.546],[390241.889]
173.0,L,167171.568,480810.728,167038.968,480741.232,0,1,1,[],[]
376.0,R,134478.405,428094.238000003,134506.688,427974.4620000021,0,1,1,[],[]
460.0,R,109482.373,503206.627,109596.956,503616.783,1,1,0,[109596.956],[503616.783]
29.0,R,188818.85638,507152.820680002,188809.793,507179.057000004,1,1,1,[188809.793],[507179.057000004]
546.0,L,198829.384,573243.722,198296.512,573363.331,2,1,1,"[198296.512, 198296.512]","[573363.331, 573363.331]"
492.0,R,209138.611,378817.592,209629.519,378812.379,1,2,1,[209629.519],[378812.379]
343.0,R,163021.76553,499059.38562,163148.513,499361.034,1,1,0,[163148.513],[499361.034]
107.0,L,115728.712,395511.155,115645.613,395444.025,1,2,1,[115645.613],[395444.025]
433.0,R,87782.0,410738.0,88126.06232,410515.43375,1,1,0,[88126.06232],[410515.43375]
657.0,L,129275.573,516303.118,129088.907,515703.068,0,1,1,[],[]
1388.0,L,168999.45064,410676.178,169665.488,409492.2820000021,2,1,1,"[169665.488, 169665.488]","[409492.282, 409492.282]"
199.0,L,117977.857,489433.848,118020.803,489240.512,1,1,1,[118020.803],[489240.512]
75.0,R,167644.30000000002,413615.238,167636.592,413690.113,1,1,1,[167636.592],[413690.113]
245.0,L,124657.0,411708.112,124412.565,411689.761,1,1,1,[124412.565],[411689.761]
259.0,L,155850.074,467620.334,155674.505,467808.731,1,2,1,[155674.505],[467808.731]
51.0,R,179110.0,542924.938,179122.568,542974.474,1,2,1,[179122.568],[542974.474]
473.0,L,159516.0,577527.0,159676.7893,577416.73533,1,1,0,[159676.7893],[577416.73533]
1188.0,L,198263.804,441767.076,197186.873,442264.301,2,1,2,"[197186.873, 197186.873]","[442264.301, 442264.301]"
54.0,R,140460.799,484225.051,140471.62,484173.298,1,1,0,[140471.62],[484173.298]
94.0,L,118012.71526,488690.31608,118106.203,488694.108,2,2,1,"[118106.203, 118106.203]","[488694.108, 488694.108]"
336.0,L,199578.668,564145.243,199559.88978,564329.7385,0,1,1,[],[]
474.0,L,145101.98,411995.884,144656.768,411837.304,1,2,1,[144656.768],[411837.304]
495.0,R,187513.633,434194.308,187775.791,433914.001,1,1,1,[187775.791],[433914.001]
1508.0,R,183597.638,360478.602,184457.785,359243.299,1,1,2,[184457.785],[359243.299]
600.0,L,118058.674,488166.86,117919.679,487583.32,2,1,2,"[117919.679, 117919.679]","[487583.32, 487583.319999999]"
95.0,R,126193.683,454756.0,126287.81,454745.062,1,1,1,[126287.81],[454745.062]
662.0,R,184373.528,320628.457,185018.0,320553.0,0,1,1,[],[]
14.0,L,208348.338,571807.387,208359.929,571815.255,1,1,0,[208359.929],[571815.255]
49.0,L,184747.635,575749.58,184707.101,575723.342,1,2,1,[184707.101],[575723.342]
967.0,R,84885.11,457524.295,85480.732,456767.729,1,1,1,[85480.732],[456767.729]
508.0,L,155243.935,567811.867,154742.0,567750.0,1,1,1,[154742.0],[567750.0]
2107.0,L,153946.903,567049.032,152432.441,565584.969,2,1,1,"[152432.441, 152432.441]","[565584.969, 565584.969]"
501.0,L,114165.0,409110.0,113713.592,408894.91,1,1,1,[113713.592],[408894.91]
277.0,R,234608.153,560981.032,234709.95905,560782.84274,0,1,1,[],[]
34.0,L,108179.61834,425495.66767,108163.692,425525.169,1,2,1,[108163.692],[425525.169]
398.0,L,191540.047,349504.203,191225.144,349261.3,0,1,1,[],[]
2485.0,L,253163.724,576747.207,250683.435,576610.943,1,1,2,[250683.435],[576610.943]
522.0,R,197254.092,473841.439,197097.452,474339.757,1,2,1,[197097.452],[474339.757]
51.0,R,89173.899,431674.559,89222.974,431662.502,2,1,1,"[89222.974, 89222.974]","[431662.502, 431662.502]"
202.0,L,150282.0,403168.0,150137.343,403300.585,1,1,0,[150137.343],[403300.585]
319.0,L,122107.781,416650.02,121861.705,416455.369,0,1,1,[],[]
103.0,R,217919.60631,439954.79701,218022.517,439960.677,1,1,1,[218022.517],[439960.677]
74.0,L,118268.584,496946.451,118217.889,496892.667,1,1,1,[118217.889],[496892.667000004]
1236.0,R,118381.908,402961.681,119034.0,404011.0,2,1,1,"[119034.0, 119034.0]","[404011.0, 404011.0]"
731.0,R,184801.596,487970.525000001,185240.839,488539.150000002,1,1,2,[185240.839],[488539.15]
231.0,R,87196.389,438015.094,87405.669,437919.252,1,2,1,[87405.669],[437919.252]
3481.0,L,133945.561,427956.526,130474.59,428097.334,1,1,2,[130474.59],[428097.334]
339.0,R,231381.117,525905.552,231708.389,525975.794,1,1,0,[231708.389],[525975.794]
77.0,L,167321.192,379837.025,167255.762,379797.248,1,2,1,[167255.762],[379797.248]
227.0,R,33788.242,390367.509,33970.4,390233.9,1,1,0,[33970.4],[390233.9]
108.0,R,179062.077,365636.63,179126.009,365551.215,1,1,1,[179126.009],[365551.215]
85.0,#,53408.0,408285.0,53485.617,408318.337,1,1,1,[53485.617],[408318.337]
110.0,R,139240.136,482870.593,139320.082,482946.382,1,2,1,[139320.082],[482946.382]
93.0,R,91512.382,393428.788,91429.0,393388.0,1,1,1,[91429.0],[393388.0]
124.0,L,182085.585,320875.704,181964.264,320856.306,1,2,1,[181964.264],[320856.306]
16.0,R,231528.426,556875.464,231525.58517,556891.65934,0,1,1,[],[]
506.0,L,230911.828,579540.658,230441.196,579725.936,0,1,1,[],[]
366.0,R,203488.671,378488.273,203333.057,378582.575,1,1,0,[203333.057],[378582.575]
328.0,L,196735.384,559457.594,196709.0,559645.0,0,1,1,[],[]
1103.0,#,232822.02,508244.427,231912.012,508748.577,1,1,1,[231912.012],[508748.577]
13.0,L,108552.81757,399020.74443,108561.621,399030.827,0,1,1,[],[]
456.0,L,88341.80314,421927.38087,88587.542,422307.862,1,1,1,[88587.542],[422307.862]
61.0,L,198319.42,467295.909,198293.837,467351.242,1,2,1,[198293.837],[467351.242]
468.0,L,187930.764,434211.838,187724.144,433792.106,1,2,1,[187724.144],[433792.106]
37.0,L,167671.7398,416373.75228,167676.334,416337.389,1,1,0,[167676.334],[416337.389]
677.0,R,85638.982,433616.524,85860.077,432976.598,2,1,2,"[85860.077, 85860.077]","[432976.598, 432976.598]"
656.0,L,87681.85,432128.057,87027.255,432160.933,2,1,1,"[87027.255, 87027.255]","[432160.933, 432160.933]"
1844.0,R,105029.09,410464.651,105907.752,408845.256,1,1,2,[105907.752],[408845.256]
519.0,L,95060.887,428749.893,94990.402,429234.429,1,1,0,[94990.402],[429234.429]
650.0,L,79249.096,394963.499,79174.794,395602.414,1,2,1,[79174.794],[395602.414]
2852.0,L,99902.539,471402.278,102714.074,471700.35,2,1,2,"[102714.074, 102714.074]","[471700.35, 471700.35]"
683.0,R,199146.926,354796.444,199588.966,355208.291,1,1,1,[199588.966],[355208.291]
632.0,L,92109.972,468007.029,92620.771,468373.854,1,1,1,[92620.771],[468373.854]
83.0,L,177851.793,539110.02,177879.0,539032.0,1,1,1,[177879.0],[539032.0]
76.0,R,198318.13,487370.67,198287.69,487440.411,1,2,1,[198287.69],[487440.411]
536.0,L,105309.769,472823.389,105667.478,473223.061,1,2,2,[105667.478],[473223.061]
46.0,L,97844.85675,470932.47324,97885.027,470955.28,1,1,1,[97885.027],[470955.28]
126.0,R,154307.124,460301.7,154425.3345,460344.10491,1,1,1,[154425.3345],[460344.10491]
47.0,L,249783.191,527727.727,249818.453,527758.009,1,1,0,[249818.453],[527758.009]
1172.0,R,261709.121,528674.814,262875.345,528692.154,1,2,1,[262875.345],[528692.154]
408.0,L,74303.88406,435501.38897,73988.97826,435755.00135,1,2,1,[73988.97826],[435755.00135]
258.0,L,117852.0,485680.0,117874.0,485423.0,1,1,0,[117874.0],[485423.0]
654.0,L,208141.67,435393.853,207658.182,435832.288,1,2,1,[207658.182],[435832.288]
1570.0,L,234039.121,560625.495,232856.063,559620.632,1,1,2,[232856.063],[559620.632]
501.0,R,33194.165,392658.163,33088.241,392188.945,1,1,1,[33088.241],[392188.945]
78.0,R,183091.413,320900.726,183169.465,320894.454,1,2,1,[183169.465],[320894.454]
188.0,R,69370.618,439344.849,69552.074,439387.96,1,1,1,[69552.074],[439387.96]
255.0,L,239731.286,492873.549,239789.955,492626.057,0,1,1,[],[]
40.0,R,103872.048,448257.377,103911.71,448250.894,1,1,1,[103911.71],[448250.894]
199.0,L,93762.252,460592.16,93919.82,460713.526,1,2,1,[93919.82],[460713.526]
448.0,R,218022.517,439960.677,218428.697,439948.922,0,1,1,[],[]
21.0,L,31031.376,398064.42,31036.285,398081.765,1,2,2,[31036.285],[398081.765]
516.0,R,197614.67375,483069.1225,197576.973,483563.925,1,1,0,[197576.973],[483563.925]
131.0,L,218004.54,439991.875,217877.201,439962.736,1,2,1,[217877.201],[439962.736]
403.0,L,134841.89,428286.43700000097,134458.7,428163.660000001,0,1,1,[],[]
374.0,R,247992.82122,476138.092059999,248106.8653,475785.505740001,1,1,1,[248106.8653],[475785.505740001]
68.0,L,210266.4773,524591.085380003,210249.88791,524525.00521,1,1,0,[210249.88791],[524525.00521]
39.0,R,118084.503,488370.179,118088.55925,488408.0716500021,1,2,1,[118088.55925],[488408.0716500021]
355.0,R,131358.95,482417.501,131660.445,482240.5,1,1,1,[131660.445],[482240.5]
3525.0,L,42874.969,369448.283,39596.311,370662.79,1,1,1,[39596.311],[370662.79]
53.0,R,86834.512,454554.678,86871.75797,454516.89669,2,1,1,"[86871.75797, 86871.75797]","[454516.89669, 454516.89669]"
360.0,R,256358.197,577171.502,256700.036,577282.134,1,1,2,[256700.036],[577282.134]
73.0,L,83600.623,437639.887,83538.69615,437601.33627,1,2,1,[83538.69615],[437601.33627]
1196.0,L,87728.72657,411027.89172,86957.087,411941.262,2,1,1,"[86957.087, 86957.087]","[411941.262, 411941.262]"
1103.0,R,118554.994,479525.299,117516.127,479865.993,1,1,2,[117516.127],[479865.993]
565.0,L,115962.33,399636.281,115771.036,399407.0,0,1,1,[],[]
858.0,L,109551.0,515547.0,110231.0,515028.0,1,1,1,[110231.0],[515028.0]
522.0,L,79849.326,383866.6,80329.339,383954.489,0,1,1,[],[]
396.0,R,204090.382,504397.937,204484.008,504416.962,0,1,1,[],[]
278.0,R,204695.789,569247.541,204691.42,569417.757,1,1,0,[204691.42],[569417.757]
1408.0,R,165366.115,464002.096,166739.606,464309.623,2,1,1,"[166739.606, 166739.606]","[464309.623, 464309.623]"
355.0,L,114312.315,394314.626,114195.0,394415.0,1,1,1,[114195.0],[394415.0]
182.0,L,135985.832,394652.283,135897.0,394765.0,1,1,1,[135897.0],[394765.0]
346.0,L,196123.0,399608.0,195945.0,399698.0,0,1,1,[],[]
593.0,R,138916.86527,460493.09161,139147.56543,461039.31209,2,1,1,"[139147.56543, 139147.56543]","[461039.31209, 461039.31209]"
438.0,L,197603.695,392570.084000002,197856.981,392235.325,1,1,0,[197856.981],[392235.325]
76.0,R,81154.17497,447851.9949,81118.3213,447784.8992,0,1,1,[],[]
149.0,R,106619.76,407156.609,106662.205,407015.537,1,1,1,[106662.205],[407015.537]
133.0,R,144603.292,471585.373,144589.282,471454.624,1,2,1,[144589.282],[471454.624]
104.0,R,150859.75,480257.757,150938.189,480324.125,1,1,1,[150938.189],[480324.125]
60.0,R,149422.584,488411.810000002,149466.54441,488452.114659999,1,1,1,[149466.54441],[488452.11466]
77.0,L,144437.041,471269.319,144380.40768,471216.87397,1,2,1,[144380.40768],[471216.87397]
201.0,R,100914.076,396701.568,100749.061,396815.802,1,2,1,[100749.061],[396815.802]
262.0,R,138212.609,451088.321,138292.525,451336.244,1,1,1,[138292.525],[451336.244]
22.0,R,249323.90193,472751.96936,249340.684,472737.737,1,2,1,[249340.684],[472737.737]
303.0,L,156455.64298,461714.522459999,156305.863,461451.656,1,2,1,[156305.863],[461451.656]
69.0,L,159294.108,379624.437,159226.001,379615.12,1,2,1,[159226.001],[379615.12]
1295.0,L,203925.037,504385.551,202753.463,503879.354,2,1,2,"[202753.463, 202753.463]","[503879.354, 503879.354]"
40.0,R,89222.974,431662.502,89262.218,431658.416,1,1,1,[89262.218],[431658.416]
51.0,L,125022.79,477894.505,125000.282,477939.379,1,2,1,[125000.282],[477939.379]
163.0,R,84865.219,436093.081,84931.911,436223.288,1,1,1,[84931.911],[436223.288]
362.0,L,236682.31661,571646.68318,236874.998,571344.006,1,1,0,[236874.998],[571344.006]
94.0,L,197186.873,442264.301,197115.562,442323.744,1,1,1,[197115.562],[442323.744]
93.0,R,193786.709,408306.883000003,193876.0,408330.000000001,1,2,1,[193876.0],[408330.0]
507.0,R,148079.35103,486892.81495,148318.09821,487339.4698,1,2,1,[148318.09821],[487339.4698]
57.0,L,233610.132,580279.261000001,233617.673,580222.572999999,1,1,1,[233617.673],[580222.573]
63.0,L,197007.02786,395547.13615,196967.06496,395499.25656,0,1,1,[],[]
400.0,L,80297.483,391331.749,80188.70178,391715.97944,1,1,1,[80188.70178],[391715.97944]
407.0,R,80175.15752,391715.81833,80285.90000000001,391324.96283,1,2,1,[80285.90000000001],[391324.96283]
846.0,R,108457.04781,487304.86087,108810.33477,487786.26492,1,2,0,[108810.33477],[487786.26492]
808.0,R,145734.924,427000.181000002,146106.373,426282.952000001,1,1,2,[146106.373],[426282.952000001]
489.0,R,265195.954,481289.153,265663.16687,481430.35855,1,2,1,[265663.16687],[481430.35855]
1449.0,R,156528.469,388324.659,156121.574,387118.295,1,2,1,[156121.574],[387118.295]
2600.0,R,229678.384,541743.966,230856.561,544051.468,2,1,2,"[230856.561, 230856.561]","[544051.468, 544051.468]"
105.0,L,69971.57192,411245.18848,69902.352,411167.952,1,1,1,[69902.352],[411167.952]
712.0,L,250268.651,527460.039,250052.495,528031.244,1,1,1,[250052.495],[528031.244]
34.0,R,224091.80927,473888.68281,224125.99427,473893.18859,1,1,0,[224125.99427],[473893.18859]
729.0,L,190130.12719,326427.011180001,189821.169,327086.815,1,1,1,[189821.169],[327086.815]
99.0,R,185580.08,342195.012,185592.549,342097.18,1,1,1,[185592.549],[342097.18]
120.0,R,154594.6,460374.471,154713.284,460386.9,1,1,1,[154713.284],[460386.9]
354.0,R,165307.81,579226.955,165611.439,579368.117,1,1,1,[165611.439],[579368.117]
36.0,L,105336.54,499011.529,105311.819,498984.705,1,1,1,[105311.819],[498984.705]
799.0,L,139481.487,438202.138,138989.958,438826.797,1,1,2,[138989.958],[438826.797]
65.0,R,66331.448,438965.011,66391.874,438943.851,1,1,1,[66391.874],[438943.851000001]
508.0,L,257476.422,479595.174,256974.62,479519.394,1,2,1,[256974.62],[479519.394]
153.0,R,197151.498,474197.709,197097.452,474339.757,1,2,1,[197097.452],[474339.757]
500.0,R,196657.866,408879.36,196496.964,408679.345,0,1,1,[],[]
368.0,L,124331.235,426611.436,124253.268,426251.999,1,1,1,[124253.268],[426251.998999998]
50.0,R,211876.37,439880.674,211925.917,439882.583,1,1,1,[211925.917],[439882.583]
72.0,L,188628.263,434533.274,188556.926,434522.746,1,1,1,[188556.926],[434522.746]
470.0,R,145183.19704,471173.73327,145562.41096,470898.41502,2,1,2,"[145562.41096, 145562.41096]","[470898.41502, 470898.41502]"
214.0,R,198700.289,466100.17,198773.711,465900.446,1,2,1,[198773.711],[465900.446]
179.0,L,85706.911,432239.933,85552.638,432327.916,1,1,1,[85552.638],[432327.916]
657.0,R,227191.187,524631.4400000001,227692.05451,525043.0181,1,1,1,[227692.05451],[525043.0181]
238.0,L,99197.911,431734.229,99208.917,431963.93,2,1,1,"[99208.917, 99208.917]","[431963.93, 431963.93]"
262.0,R,119799.958,493783.457000002,119664.68302,494005.675210003,1,1,1,[119664.68302],[494005.675210003]
1145.0,R,156141.656,387501.021,155606.676,388362.604,1,1,2,[155606.676],[388362.604]
495.0,L,82956.857,450448.656,83201.39,450543.694,1,1,0,[83201.39],[450543.694]
408.0,#,60968.0,408063.0,61337.185,408222.842,1,1,1,[61337.185],[408222.842]
249.0,L,81447.274,448154.149,81551.028,448379.943,1,1,2,[81551.028],[448379.943]
270.0,R,129544.97,535525.071,129634.0,535390.0,0,1,1,[],[]
261.0,R,183115.985,448271.121,183354.792,448187.998,1,1,1,[183354.792],[448187.998]
506.0,R,179002.175,578237.985,178921.557,577792.129,0,1,1,[],[]
295.0,L,110380.539,390285.463,110311.808,390553.755,1,1,0,[110311.808],[390553.755]
53.0,R,106095.861,423228.889,106055.388,423194.501,1,1,1,[106055.388],[423194.501]
245.0,L,196179.0,546939.0,196103.381,547095.26,1,1,0,[196103.381],[547095.26]
1416.0,R,176736.98,436488.586,178150.30087,436420.69747,2,1,1,"[178150.30087, 178150.30087]","[436420.69747, 436420.69747]"
343.0,R,86879.37301,454507.74649,87109.0,454253.0,1,1,2,[87109.0],[454253.0]
632.0,L,96503.639,437475.125,96665.241,438082.016,1,2,1,[96665.241],[438082.016]
194.0,L,108588.35442,399058.54495,108665.816,399234.694,1,1,1,[108665.816],[399234.694]
1056.0,L,141962.476,429003.834,140924.296,428881.559,1,1,1,[140924.296],[428881.559]
195.0,L,51337.065,423699.818,51497.689,423807.546,2,1,1,"[51497.689, 51497.689]","[423807.546, 423807.546]"
617.0,R,157970.293,379821.679,158378.459,379458.398,1,1,1,[158378.459],[379458.398]
376.0,R,253422.009,563748.162,253702.578,563996.572,1,2,1,[253702.578],[563996.572]
58.0,R,84975.576,436194.531,84998.112,436141.703,1,2,1,[84998.112],[436141.703]
487.0,R,197415.0,473812.0,197151.498,474197.709,1,1,0,[197151.498],[474197.709]
324.0,R,166826.362,480134.871,166979.486,480420.675,1,2,1,[166979.486],[480420.675]
429.0,R,217919.60631,439954.79701,218338.552,440046.16,1,2,1,[218338.552],[440046.16]
109.0,R,138141.226,451692.901,138247.493,451671.993,1,2,1,[138247.493],[451671.993]
42.0,R,254406.2453,585390.54518,254408.721,585431.553,1,1,1,[254408.721],[585431.553]
132.0,R,168796.12931,449663.27008,168914.735,449605.666,1,2,1,[168914.735],[449605.666]
310.0,R,89505.173,438846.855,89669.0,438585.0,0,1,1,[],[]
66.0,R,236521.021,566691.128,236538.231,566754.628,1,1,1,[236538.231],[566754.628]
2324.0,#,32465.589,399851.153,31036.285,398081.765,1,2,1,[31036.285],[398081.765]
50.0,L,179058.188,577783.675,179061.985,577833.016,1,1,1,[179061.985],[577833.016]
76.0,R,97945.543,471003.118,97878.941,470966.852,1,1,1,[97878.941],[470966.852]
456.0,R,236908.27802,571399.81206,236951.599,571831.461,0,1,1,[],[]
106.0,L,203588.781,438955.025,203510.265,439025.069,1,1,1,[203510.265],[439025.069]
221.0,L,146698.2231,452579.51761,146520.102,452449.216,1,1,0,[146520.102],[452449.216]
122.0,R,139503.79563,461939.93297,139533.38828,462057.99045,1,2,1,[139533.38828],[462057.99045]
330.0,R,203001.909,535521.045,202715.52305,535683.9831,1,1,1,[202715.52305],[535683.9831]
273.0,R,54817.78372,407873.03772,55082.885,407819.016,1,1,2,[55082.885],[407819.016]
35.0,L,144151.902,429909.595,144121.435,429892.583,1,2,1,[144121.435],[429892.583]
306.0,L,145241.605,471215.483,145130.771,471493.278,2,1,1,"[145130.771, 145130.771]","[471493.278, 471493.278]"
316.0,R,226884.909,524953.272,227198.322,524992.086,1,2,1,[227198.322],[524992.086]
1009.0,R,193876.0,408330.0,194875.009,408471.35,1,1,2,[194875.009],[408471.35]
3148.0,R,241971.467,556151.179,244216.918,558177.493,1,1,1,[244216.918],[558177.493]
1861.0,R,117682.733,496826.631000003,115946.14578,497402.288939999,1,1,2,[115946.14578],[497402.288939999]
344.0,R,234583.115,560971.393,234822.0,561218.0,1,2,1,[234822.0],[561218.0]
142.0,L,196275.141,399360.388,196360.951,399247.676,1,2,1,[196360.951],[399247.676]
206.0,R,118066.421,489241.074,118088.3,489444.573,0,1,1,[],[]
120.0,R,128133.581,483161.452,128237.524,483101.81,2,1,1,"[128237.524, 128237.524]","[483101.81, 483101.81]"
106.0,L,170524.785,482544.305,170419.163,482550.995,1,2,1,[170419.163],[482550.995]
144.0,L,123193.6,420480.775999999,123270.869,420527.215,1,1,0,[123270.869],[420527.215]
600.0,L,114181.706,489680.713000001,113583.706,489651.477000001,1,2,1,[113583.706],[489651.477000001]
247.0,R,144877.0433,429968.52436,145124.319,429973.255,1,1,1,[145124.319],[429973.255]
57.0,L,104153.04453,420681.46828,104210.51006,420680.86299,1,1,2,[104210.51006],[420680.86299]
812.0,R,191844.307,448344.364,192037.13018,449132.52073,1,2,2,[192037.13018],[449132.52073]
134.0,R,85124.636,437937.166,85256.638,437953.022,1,2,1,[85256.638],[437953.022]
22.0,L,55552.933,425407.878,55543.226,425427.292,2,1,1,"[55543.226, 55543.226]","[425427.292, 425427.292]"
108.0,R,196898.18,376639.776,197004.148,376660.168,1,2,1,[197004.148],[376660.168]
15.0,R,110674.0,517962.0,110681.0,517975.0,1,1,1,[110681.0],[517975.0]
208.0,R,199678.937,314874.028,199792.862,314699.985,1,1,1,[199792.862],[314699.985]
403.0,R,131150.127,529072.311,131248.689,529441.299,1,1,1,[131248.689],[529441.299]
254.0,L,138999.79,394957.604,139218.209,394827.985,1,1,1,[139218.209],[394827.985]
238.0,R,139561.41700000002,437774.632,139643.001,437871.781,1,1,0,[139643.001],[437871.781]
100.0,L,198107.86009,487887.4645,198131.03708,487790.92225,1,1,1,[198131.03708],[487790.92225]
126.0,R,109596.956,503616.783,109624.02,503739.622,1,2,1,[109624.02],[503739.622]
